Name,general_data_name,model_representation_fn_path,model_composition_fn_path,general_train_rule,general_date,train_valid_loss,train_test_accuracy,train_loss,train_test_loss,train_accuracy,train_valid_accuracy
supervised/supervised_logic_complete_59,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_9,2020-01-29 16:11,0.4916160851716995,0.6511988192796707,0.06925959046930075,2.784267485141754,0.9810546875,0.8731479048728943
supervised/supervised_logic_complete_220,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_36,2020-01-29 15:03,0.3683115243911743,0.6505926698446274,0.18500580973923209,1.7263608276844025,0.9418658077716828,0.863752692937851
supervised/supervised_logic_complete_300,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_50,2020-01-29 16:16,0.034046818036586046,0.6505253165960312,0.0340068961493671,1.62943434715271,0.989476102590561,0.9869005978107452
supervised/supervised_logic_complete_111,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_18,2020-01-29 13:45,0.2744262255728245,0.6502222567796707,0.09192631654441356,2.045973092317581,0.9742647051811218,0.9032529592514038
supervised/supervised_logic_complete_287,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_47,2020-01-29 15:40,0.45985469222068787,0.6493130326271057,0.05288325427100062,3.6959739923477177,0.9845703125,0.893083244562149
supervised/supervised_logic_complete_166,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_27,2020-01-29 14:32,0.341692715883255,0.6465854048728943,0.13663471601903435,2.2527592182159424,0.9598805159330368,0.888200432062149
supervised/supervised_logic_complete_231,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_38,2020-01-29 15:10,0.101325249299407,0.6439587771892548,0.024531390611082317,2.7288039326667786,0.994921875,0.9684132486581802
supervised/supervised_logic_complete_50,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_8,2020-01-29 14:14,0.04984105518087745,0.643083244562149,0.040996693260967734,2.0768381357192993,0.9843979775905608,0.9839709103107452
supervised/supervised_logic_complete_236,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_39,2020-01-29 15:11,0.04045256366953254,0.642106682062149,0.012660808500368149,2.4447163343429565,0.9966796875,0.9940395951271056
supervised/supervised_logic_complete_190,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_31,2020-01-29 14:43,0.4363415911793709,0.6410290896892548,0.2119460001587868,1.471678465604782,0.9337545961141588,0.8415948301553726
supervised/supervised_logic_complete_113,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_18,2020-01-29 13:45,0.33842185884714127,0.6408270448446274,0.07796527668833733,3.1463780999183655,0.9740464150905608,0.8880994021892548
supervised/supervised_logic_complete_149,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_24,2020-01-29 14:19,0.6397324129939079,0.6407260298728943,0.04111604876816273,3.910240173339844,0.9879136025905608,0.8809604048728943
supervised/supervised_logic_complete_148,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_24,2020-01-29 14:19,0.3727400153875351,0.6379647105932236,0.18003818951547146,1.609906643629074,0.9470932900905608,0.8770541548728943
supervised/supervised_logic_complete_235,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_39,2020-01-29 15:10,0.03132329601794481,0.635270744562149,0.008621941134333611,1.825792819261551,0.998265165090561,0.9930630326271056
supervised/supervised_logic_complete_127,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_21,2020-01-29 13:45,0.013642405858263372,0.6318359375,0.007498298445716501,2.28124076128006,0.998046875,0.9939385801553726
supervised/supervised_logic_complete_165,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_27,2020-01-29 14:32,0.2482568770647049,0.6316338926553726,0.029356218222528697,3.020426034927368,0.994921875,0.9393184185028076
supervised/supervised_logic_complete_233,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_38,2020-01-29 15:10,0.11316941678524016,0.6299164891242981,0.019889750331640244,5.516183614730835,0.9947265625,0.9686152935028076
supervised/supervised_logic_complete_49,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_8,2020-01-29 14:14,0.04333771299570799,0.6294787228107452,0.03367749936878681,1.9565192461013792,0.9871323525905608,0.9879781752824784
supervised/supervised_logic_complete_133,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_22,2020-01-29 14:05,0.03868166683241725,0.6277276426553726,0.011660637194290757,2.2839311957359314,0.9958984375,0.9826912730932236
supervised/supervised_logic_complete_221,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_36,2020-01-29 15:04,0.4125333502888679,0.6273235380649567,0.08042779564857483,3.634362578392029,0.9715533077716828,0.883317619562149
supervised/supervised_logic_complete_48,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_8,2020-01-29 14:14,0.04589869547635317,0.6271214932203293,0.03418218363076449,1.9729552268981936,0.986569392681122,0.9861260801553726
supervised/supervised_logic_complete_247,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_41,2020-01-29 15:16,0.02660149848088622,0.6258755326271057,0.007500034291297197,2.3527743220329285,0.9984604775905608,0.9949151426553726
supervised/supervised_logic_complete_24,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_4,2020-01-29 16:31,0.048696164041757584,0.6238213926553726,0.025892997905611993,1.9650433957576752,0.9912339150905608,0.9818157255649568
supervised/supervised_logic_complete_58,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_9,2020-01-29 16:11,0.46630436927080154,0.622575432062149,0.27679635137319564,1.9308345019817352,0.9092830896377564,0.8419652432203293
supervised/supervised_logic_complete_258,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_43,2020-01-29 15:26,0.06689345184713602,0.6219692826271057,0.012557405699044464,1.772943079471588,0.99765625,0.9840719252824784
supervised/supervised_logic_complete_126,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_21,2020-01-29 13:45,0.03039192222058773,0.6209927201271057,0.013649416621774437,2.388246953487396,0.9965073525905608,0.9940395951271056
supervised/supervised_logic_complete_195,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_32,2020-01-29 14:45,0.3428582400083542,0.6208917051553726,0.03549973396584392,3.7415851354599,0.991796875,0.8984711766242981
supervised/supervised_logic_complete_285,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_47,2020-01-29 15:39,0.3558582365512848,0.6202855557203293,0.062185401748865846,2.369187295436859,0.9875,0.910189926624298
supervised/supervised_logic_complete_246,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_41,2020-01-29 15:16,0.018530115019530054,0.6192416548728943,0.005644519010093063,2.8236085176467896,0.9984375,0.9950161576271056
supervised/supervised_logic_complete_25,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_4,2020-01-29 16:11,0.04695479664951563,0.6191069483757019,0.020264592487365007,2.2967679500579834,0.99375,0.9796605557203292
supervised/supervised_logic_complete_112,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_18,2020-01-29 13:45,0.33791597187519073,0.6179620176553726,0.26246836185455324,1.7857127785682678,0.9127068012952804,0.8890759646892548
supervised/supervised_logic_complete_196,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_32,2020-01-29 14:45,0.30995938554406166,0.615234375,0.1130675595253706,2.0067214965820312,0.9678883284330368,0.8867524266242981
supervised/supervised_logic_complete_298,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_49,2020-01-29 16:15,0.2235669009387493,0.6151670217514038,0.0957352552562952,1.644380807876587,0.9747472435235978,0.9187769442796708
supervised/supervised_logic_complete_42,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_7,2020-01-29 15:58,0.02003819588571787,0.6132475733757019,0.057092754542827605,2.4948511123657227,0.977780330181122,0.994140625
supervised/supervised_logic_complete_286,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_47,2020-01-29 15:40,0.4574031978845596,0.6105199307203293,0.2377822630107403,1.7861519157886503,0.9197150737047196,0.8459725230932236
supervised/supervised_logic_complete_128,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_21,2020-01-29 13:45,0.011388015700504184,0.6101495176553726,0.010031636664643883,2.4657492637634277,0.9974609375,0.9969692826271056
supervised/supervised_logic_complete_26,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_4,2020-01-29 16:11,0.08140974026173353,0.6056371182203293,0.042042359430342915,2.1230390071868896,0.9871323525905608,0.9759563505649568
supervised/supervised_logic_complete_64,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_10,2020-01-29 16:11,0.5574752315878868,0.6049299538135529,0.37514437437057496,2.3942465782165527,0.8720013797283173,0.8022966086864471
supervised/supervised_logic_complete_167,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_27,2020-01-29 14:32,0.37606534361839294,0.6035829782485962,0.027515367418527604,4.4776893854141235,0.9919921875,0.9246699810028076
supervised/supervised_logic_complete_265,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_44,2020-01-29 15:31,0.03328899946063757,0.6033135801553726,0.014191962243057788,2.112055778503418,0.9966796875,0.9931640625
supervised/supervised_logic_complete_73,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_12,2020-01-29 15:32,0.04076126264408231,0.6029094755649567,0.01870246115140617,1.892229974269867,0.9951171875,0.9839709103107452
supervised/supervised_logic_complete_239,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_39,2020-01-29 15:12,0.401712391525507,0.6027074307203293,0.02359210974536836,3.6305458545684814,0.9935776650905608,0.9498585611581802
supervised/supervised_logic_complete_248,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_41,2020-01-29 15:17,0.026170210912823677,0.6009563505649567,0.010869633546099069,2.506689250469208,0.9970932900905608,0.9939385801553726
supervised/supervised_logic_complete_43,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_7,2020-01-29 15:58,0.02831439208239317,0.5984981209039688,0.045211019646376374,2.8130195140838623,0.9801240801811218,0.994140625
supervised/supervised_logic_complete_63,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_10,2020-01-29 16:11,0.3684587776660919,0.596174567937851,0.11961942482739688,2.3539748191833496,0.9676011025905608,0.8717672377824783
supervised/supervised_logic_complete_28,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_4,2020-01-29 16:24,0.2526831850409508,0.5947939157485962,0.11750171929597857,1.9408088326454165,0.9657398909330368,0.9148706942796708
supervised/supervised_logic_complete_197,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_32,2020-01-29 14:45,0.4874883145093918,0.5943224728107452,0.029077203618362545,5.265826940536499,0.9904296875,0.9044315665960312
supervised/supervised_logic_complete_134,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_22,2020-01-29 14:05,0.05570924188941717,0.5928407907485962,0.033026094641536476,2.8576043248176575,0.9904296875,0.9850484877824784
supervised/supervised_logic_complete_271,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_45,2020-01-29 15:34,0.02241950947791338,0.5919652432203293,0.007933319732546806,2.3465840816497803,0.9978745400905608,0.99609375
supervised/supervised_logic_complete_237,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_39,2020-01-29 15:11,0.21745532006025312,0.5915948301553726,0.024159801099449395,3.0108638405799866,0.994358915090561,0.9509361535310744
supervised/supervised_logic_complete_238,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_39,2020-01-29 15:11,0.22362379729747772,0.5874865353107452,0.07554454747587443,2.0357695817947388,0.9842256426811218,0.9399919211864473
supervised/supervised_logic_complete_132,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_22,2020-01-29 14:05,0.05956441629678011,0.5858028084039688,0.025796443037688733,2.6060335636138916,0.9947265625,0.9797615855932236
supervised/supervised_logic_complete_242,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_40,2020-01-29 15:13,0.03642160352319479,0.5835466086864471,0.018149534706026316,2.795309007167816,0.9947495400905608,0.9881802201271056
supervised/supervised_logic_complete_305,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_50,2020-01-29 16:21,0.3193780407309532,0.583479255437851,0.02376426928676665,4.702343463897705,0.994140625,0.9370622336864473
supervised/supervised_logic_complete_130,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_21,2020-01-29 13:45,0.27361029759049416,0.5803475230932236,0.06418107692152261,2.4096930027008057,0.9849839150905608,0.9115705788135527
supervised/supervised_logic_complete_272,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_45,2020-01-29 15:35,0.018613495165482163,0.5802464932203293,0.009271973394788802,2.552049934864044,0.9978515625,0.99609375
supervised/supervised_logic_complete_259,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_43,2020-01-29 15:27,0.05700400099158287,0.5794383138418198,0.009037977177649736,2.4005244970321655,0.9969209551811218,0.982893317937851
supervised/supervised_logic_complete_241,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_40,2020-01-29 15:13,0.017162901465781033,0.5754310339689255,0.010559414618182928,2.230249285697937,0.997265625,0.994140625
supervised/supervised_logic_complete_168,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_28,2020-01-29 14:33,0.025796146597713232,0.5748585611581802,0.01908442080020905,3.102931261062622,0.9946001827716828,0.9908068478107452
supervised/supervised_logic_complete_136,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_22,2020-01-29 14:06,0.23172244802117348,0.5725013464689255,0.10753147769719362,2.5025474429130554,0.9712890625,0.923356682062149
supervised/supervised_logic_complete_169,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_28,2020-01-29 14:33,0.020552668254822493,0.5708512961864471,0.014430314581841233,3.1720356345176697,0.9959214150905608,0.9931640625
supervised/supervised_logic_complete_304,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_50,2020-01-29 16:21,0.20592769607901573,0.5704808682203293,0.09868157356977462,2.1447726488113403,0.9765854775905608,0.9366581290960312
supervised/supervised_logic_complete_270,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_45,2020-01-29 15:34,0.01916548248846084,0.5693022608757019,0.007003825582796708,2.330713629722595,0.9982421875,0.9951171875
supervised/supervised_logic_complete_52,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_8,2020-01-29 15:52,0.24318604171276093,0.5687297880649567,0.20896993353962895,2.4815521836280823,0.9297219663858414,0.912143051624298
supervised/supervised_logic_complete_260,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_43,2020-01-29 15:28,0.04850548366084695,0.5668440163135529,0.016223284974694253,2.2688856422901154,0.9965073525905608,0.9880792051553726
supervised/supervised_logic_complete_156,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_26,2020-01-29 14:20,0.011891119880601764,0.5654970407485962,0.010009163687936962,2.7901875376701355,0.9982421875,0.9970703125
supervised/supervised_logic_complete_170,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_28,2020-01-29 14:33,0.05090244859457016,0.5640153586864471,0.029615500662475824,3.452911853790283,0.9930147051811218,0.9823208451271056
supervised/supervised_logic_complete_53,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_8,2020-01-29 14:47,0.2834429033100605,0.5626683682203293,0.07959853261709213,4.9448124170303345,0.9710363060235976,0.9040274769067764
supervised/supervised_logic_complete_65,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_10,2020-01-29 16:17,0.4654560759663582,0.5626346915960312,0.1037873962894082,3.447737157344818,0.9666015625,0.87890625
supervised/supervised_logic_complete_266,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_44,2020-01-29 15:33,0.0722138462588191,0.5611866861581802,0.03400940354913473,3.0773239731788635,0.9927964150905608,0.9723531752824784
supervised/supervised_logic_complete_77,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_12,2020-01-29 15:32,0.4325408264994621,0.5610856711864471,0.04158983919769525,4.23109757900238,0.9873046875,0.9098868519067764
supervised/supervised_logic_complete_44,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_7,2020-01-29 15:58,0.04304121155291796,0.5584253817796707,0.06007174607366324,2.520854413509369,0.9764131426811218,0.9871026426553726
supervised/supervised_logic_complete_303,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_50,2020-01-29 16:21,0.21947753801941872,0.5552262961864471,0.04051778819411993,2.7378796339035034,0.9908203125,0.9329539388418198
supervised/supervised_logic_complete_172,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_28,2020-01-29 14:34,0.20609332621097565,0.5523639470338821,0.10786913931369782,3.2014500498771667,0.9734030336141586,0.9399919211864473
supervised/supervised_logic_complete_240,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_40,2020-01-29 15:12,0.013966895639896393,0.5523302778601646,0.012015323620289564,2.5018539428710938,0.9961397051811218,0.9951171875
supervised/supervised_logic_complete_66,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_11,2020-01-29 15:52,0.05861842073500157,0.552262932062149,0.015329253487288952,2.3037229180336,0.9958984375,0.9890557676553726
supervised/supervised_logic_complete_31,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_5,2020-01-29 16:05,0.02405070886015892,0.5481546372175217,0.012537924945354462,2.6086357831954956,0.9966796875,0.9927599728107452
supervised/supervised_logic_complete_32,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_5,2020-01-29 16:30,0.04168425593525171,0.5389614775776863,0.03051830492913723,2.5861140489578247,0.9919921875,0.9898302853107452
supervised/supervised_logic_complete_264,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_44,2020-01-29 15:30,0.05568948853760958,0.5382206290960312,0.023812271002680064,3.0214144587516785,0.99453125,0.9788860380649568
supervised/supervised_logic_complete_46,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_7,2020-01-29 15:58,0.30380210280418396,0.5370083525776863,0.1803003877401352,2.221102297306061,0.938568475842476,0.8804552853107452
supervised/supervised_logic_complete_37,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_6,2020-01-29 16:31,0.03157731285318732,0.5361664891242981,0.024858915805816652,2.8239322304725647,0.9923828125,0.9878771603107452
supervised/supervised_logic_complete_273,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_45,2020-01-29 15:35,0.11410295404493807,0.5347184836864471,0.026691803149878977,4.965834379196167,0.9941636025905608,0.9722521603107452
supervised/supervised_logic_complete_158,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_26,2020-01-29 14:20,0.022447131108492613,0.5342133641242981,0.01263158330693841,2.994586825370789,0.997265625,0.9910088926553726
supervised/supervised_logic_complete_67,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_11,2020-01-29 14:14,0.03443557140417397,0.5333041548728943,0.013934736838564277,2.7187445163726807,0.9970703125,0.9921875
supervised/supervised_logic_complete_157,comp_r10_n100_ov,codes.model.models.Param,codes.model.gat.edge_gat.GatedGatEncoder,rule_26,2020-01-29 14:20,0.010917491395957768,0.5322602391242981,0.010501039400696754,3.2764378786087036,0.9971162676811218,0.9959927201271056
supervised/supervised_logic_complete_129,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_21,2020-01-29 13:45,0.2533712014555931,0.5313173532485962,0.015473075723275545,3.9483730792999263,0.997265625,0.9252424538135527
supervised/supervised_logic_complete_135,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_22,2020-01-29 14:05,0.14727267064154148,0.5299030095338821,0.015993957035243513,5.864884376525879,0.9966796875,0.9456492513418198
supervised/supervised_logic_complete_36,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_6,2020-01-29 16:24,0.03768968675285578,0.5284550040960312,0.029008659394457938,2.6031280755996704,0.9935546875,0.9859240353107452
supervised/supervised_logic_complete_30,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_5,2020-01-29 16:11,0.043314757756888866,0.5257610455155373,0.02754821293056011,2.9012399911880493,0.9918198525905608,0.9859240353107452
supervised/supervised_logic_complete_68,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_11,2020-01-29 14:14,0.05156584898941219,0.5254916548728943,0.01663154975976795,2.466931641101837,0.9951171875,0.9940395951271056
supervised/supervised_logic_complete_243,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_40,2020-01-29 15:15,0.26394952461123466,0.5245150923728943,0.026767037529498335,2.850042223930359,0.9953125,0.9249393790960312
supervised/supervised_logic_complete_275,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_45,2020-01-29 15:36,0.1974622048437595,0.5235721915960312,0.02324865385890007,9.090137243270874,0.993405330181122,0.9681438505649568
supervised/supervised_logic_complete_274,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_45,2020-01-29 15:35,0.1881648600101471,0.5235721915960312,0.09040182251483202,2.7912811636924744,0.9764361202716828,0.939419448375702
supervised/supervised_logic_complete_51,comp_r10_n100_ov,codes.model.gat.sig_edge_gat.GatedNodeGatEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_8,2020-01-29 14:14,0.254392571747303,0.5230670720338821,0.08970586322247982,3.3346861600875854,0.9713350176811218,0.9076306521892548
supervised/supervised_logic_complete_76,comp_r10_n100_ov,codes.model.models.Param,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_12,2020-01-29 14:14,0.2511372044682503,0.5228650271892548,0.12825845927000046,2.056750386953354,0.9654986202716828,0.9193830788135527
supervised/supervised_logic_complete_140,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.gat.edge_gat.GatedGatEncoder,rule_23,2020-01-29 14:07,0.024573030648753047,0.5224946141242981,0.015776069695129992,3.7455883622169495,0.9951171875,0.994140625
supervised/supervised_logic_complete_269,comp_r10_n100_ov,codes.model.gcn.gcn.RepresentationGCNEncoder,codes.model.rgcn.rgcn.CompositionRGCNEncoder,rule_44,2020-01-29 15:33,0.31834202259778976,0.519059807062149,0.04185080286115408,9.88998818397522,0.9857881426811218,0.914668634533882
