,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,acc_std,accuracy,comp_fn,epoch,k,loss,minibatch,mode,rep_fn,rule_world,test_rule,top_mode,updates,train_world,test_world
15,15,15.0,15.0,15.0,15.0,15.0,15.0,,,0.0,0.061,RGCN,1900,0,11.845999999999998,0,test,GAT,rule_56,,test,0,easy,novel
16,16,16.0,16.0,16.0,16.0,16.0,16.0,,,0.0,0.043,RGCN,1900,0,9.203,0,test,Param,rule_56,,test,0,easy,novel
17,17,17.0,17.0,17.0,17.0,17.0,17.0,,,0.0,0.051,RGCN,1900,0,16.496,0,test,GCN,rule_56,,test,0,easy,novel
18,18,18.0,18.0,18.0,18.0,18.0,,,,0.0,0.084,E-GAT,1900,0,7.936,0,test,GAT,rule_54,,test,0,easy,novel
19,19,19.0,19.0,19.0,19.0,19.0,,,,0.0,0.073,E-GAT,1900,0,9.016,0,test,Param,rule_54,,test,0,easy,novel
20,20,20.0,20.0,20.0,20.0,20.0,,,,0.0,0.076,E-GAT,1900,0,8.03,0,test,GCN,rule_54,,test,0,easy,novel
21,21,21.0,21.0,21.0,21.0,21.0,,,,0.0,0.065,RGCN,1900,0,9.299,0,test,GAT,rule_54,,test,0,easy,novel
22,22,22.0,22.0,22.0,22.0,22.0,,,,0.0,0.079,RGCN,1900,0,7.774,0,test,Param,rule_54,,test,0,easy,novel
23,23,23.0,23.0,23.0,23.0,23.0,,,,0.0,0.079,RGCN,1900,0,12.023,0,test,GCN,rule_54,,test,0,easy,novel
24,24,24.0,24.0,24.0,24.0,,,,,0.0,0.081,E-GAT,1900,0,7.485,0,test,GAT,rule_55,,test,0,easy,novel
25,25,25.0,25.0,25.0,25.0,,,,,0.0,0.068,E-GAT,1900,0,7.556,0,test,Param,rule_55,,test,0,easy,novel
26,26,26.0,26.0,26.0,26.0,,,,,0.0,0.09300000000000001,E-GAT,1900,0,7.051,0,test,GCN,rule_55,,test,0,easy,novel
27,27,27.0,27.0,27.0,27.0,,,,,0.0,0.11900000000000001,RGCN,1900,0,8.759,0,test,GAT,rule_55,,test,0,easy,novel
28,28,28.0,28.0,28.0,28.0,,,,,0.0,0.107,RGCN,1900,0,6.516,0,test,Param,rule_55,,test,0,easy,novel
29,29,29.0,29.0,29.0,29.0,,,,,0.0,0.06,RGCN,1900,0,14.587,0,test,GCN,rule_55,,test,0,easy,novel
30,30,30.0,30.0,30.0,,,,,,0.0,0.066,E-GAT,1900,0,8.415,0,test,GAT,rule_56,,test,0,easy,novel
31,31,31.0,31.0,31.0,,,,,,0.0,0.042,E-GAT,1900,0,8.412,0,test,Param,rule_56,,test,0,easy,novel
32,32,32.0,32.0,32.0,,,,,,0.0,0.071,E-GAT,1900,0,7.9620000000000015,0,test,GCN,rule_56,,test,0,easy,novel
33,33,33.0,33.0,33.0,,,,,,0.0,0.061,RGCN,1900,0,11.845999999999998,0,test,GAT,rule_56,,test,0,easy,novel
34,34,34.0,34.0,34.0,,,,,,0.0,0.043,RGCN,1900,0,9.203,0,test,Param,rule_56,,test,0,easy,novel
35,35,35.0,35.0,35.0,,,,,,0.0,0.051,RGCN,1900,0,16.496,0,test,GCN,rule_56,,test,0,easy,novel
36,36,36.0,36.0,,,,,,,0.0,0.084,E-GAT,1900,0,7.936,0,test,GAT,rule_54,,test,0,easy,novel
37,37,37.0,37.0,,,,,,,0.0,0.073,E-GAT,1900,0,9.016,0,test,Param,rule_54,,test,0,easy,novel
38,38,38.0,38.0,,,,,,,0.0,0.076,E-GAT,1900,0,8.03,0,test,GCN,rule_54,,test,0,easy,novel
39,39,39.0,39.0,,,,,,,0.0,0.065,RGCN,1900,0,9.299,0,test,GAT,rule_54,,test,0,easy,novel
40,40,40.0,40.0,,,,,,,0.0,0.079,RGCN,1900,0,7.774,0,test,Param,rule_54,,test,0,easy,novel
41,41,41.0,41.0,,,,,,,0.0,0.079,RGCN,1900,0,12.023,0,test,GCN,rule_54,,test,0,easy,novel
42,42,42.0,,,,,,,,0.0,0.081,E-GAT,1900,0,7.485,0,test,GAT,rule_55,,test,0,easy,novel
43,43,43.0,,,,,,,,0.0,0.068,E-GAT,1900,0,7.556,0,test,Param,rule_55,,test,0,easy,novel
44,44,44.0,,,,,,,,0.0,0.093,E-GAT,1900,0,7.051,0,test,GCN,rule_55,,test,0,easy,novel
45,45,45.0,,,,,,,,0.0,0.119,RGCN,1900,0,8.759,0,test,GAT,rule_55,,test,0,easy,novel
46,46,46.0,,,,,,,,0.0,0.107,RGCN,1900,0,6.516,0,test,Param,rule_55,,test,0,easy,novel
47,47,47.0,,,,,,,,0.0,0.06,RGCN,1900,0,14.587,0,test,GCN,rule_55,,test,0,easy,novel
48,48,,,,,,,,,0.0,0.066,E-GAT,1900,0,8.415,0,test,GAT,rule_56,,test,0,easy,novel
49,49,,,,,,,,,0.0,0.042,E-GAT,1900,0,8.412,0,test,Param,rule_56,,test,0,easy,novel
50,50,,,,,,,,,0.0,0.071,E-GAT,1900,0,7.962000000000001,0,test,GCN,rule_56,,test,0,easy,novel
51,51,,,,,,,,,0.0,0.061,RGCN,1900,0,11.845999999999998,0,test,GAT,rule_56,,test,0,easy,novel
52,52,,,,,,,,,0.0,0.043,RGCN,1900,0,9.203,0,test,Param,rule_56,,test,0,easy,novel
53,53,,,,,,,,,0.0,0.051,RGCN,1900,0,16.496,0,test,GCN,rule_56,,test,0,easy,novel
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046,E-GAT,1900,0,9.163,0,test,GAT,rule_54,,test,0,medium,novel
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.013999999999999999,E-GAT,1900,0,8.718,0,test,Param,rule_54,,test,0,medium,novel
2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.066,E-GAT,1900,0,8.061,0,test,GCN,rule_54,,test,0,medium,novel
3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.069,RGCN,1900,0,11.703,0,test,GAT,rule_54,,test,0,medium,novel
4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.047,RGCN,1900,0,8.827,0,test,Param,rule_54,,test,0,medium,novel
5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.025,RGCN,1900,0,15.550999999999998,0,test,GCN,rule_54,,test,0,medium,novel
6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,0.053,E-GAT,1900,0,8.695,0,test,GAT,rule_55,,test,0,medium,novel
7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,0.0,0.062,E-GAT,1900,0,8.706,0,test,Param,rule_55,,test,0,medium,novel
8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,0.0,0.07400000000000001,E-GAT,1900,0,7.835,0,test,GCN,rule_55,,test,0,medium,novel
9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,0.0,0.048,RGCN,1900,0,11.934,0,test,GAT,rule_55,,test,0,medium,novel
10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,0.0,0.062,RGCN,1900,0,9.029,0,test,Param,rule_55,,test,0,medium,novel
11,11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,0.0,0.055,RGCN,1900,0,15.678,0,test,GCN,rule_55,,test,0,medium,novel
12,12,12.0,12.0,12.0,12.0,12.0,12.0,,,0.0,0.017,E-GAT,1900,0,9.843,0,test,GAT,rule_56,,test,0,medium,novel
13,13,13.0,13.0,13.0,13.0,13.0,13.0,,,0.0,0.013999999999999999,E-GAT,1900,0,11.119000000000002,0,test,Param,rule_56,,test,0,medium,novel
14,14,14.0,14.0,14.0,14.0,14.0,14.0,,,0.0,0.048,E-GAT,1900,0,8.943,0,test,GCN,rule_56,,test,0,medium,novel
15,15,15.0,15.0,15.0,15.0,15.0,15.0,,,0.0,0.046,RGCN,1900,0,13.475999999999999,0,test,GAT,rule_56,,test,0,medium,novel
16,16,16.0,16.0,16.0,16.0,16.0,16.0,,,0.0,0.036000000000000004,RGCN,1900,0,9.209,0,test,Param,rule_56,,test,0,medium,novel
17,17,17.0,17.0,17.0,17.0,17.0,17.0,,,0.0,0.015,RGCN,1900,0,18.802,0,test,GCN,rule_56,,test,0,medium,novel
18,18,18.0,18.0,18.0,18.0,18.0,,,,0.0,0.046,E-GAT,1900,0,9.163,0,test,GAT,rule_54,,test,0,medium,novel
19,19,19.0,19.0,19.0,19.0,19.0,,,,0.0,0.014,E-GAT,1900,0,8.718,0,test,Param,rule_54,,test,0,medium,novel
20,20,20.0,20.0,20.0,20.0,20.0,,,,0.0,0.066,E-GAT,1900,0,8.061,0,test,GCN,rule_54,,test,0,medium,novel
21,21,21.0,21.0,21.0,21.0,21.0,,,,0.0,0.069,RGCN,1900,0,11.703,0,test,GAT,rule_54,,test,0,medium,novel
22,22,22.0,22.0,22.0,22.0,22.0,,,,0.0,0.047,RGCN,1900,0,8.827,0,test,Param,rule_54,,test,0,medium,novel
23,23,23.0,23.0,23.0,23.0,23.0,,,,0.0,0.025,RGCN,1900,0,15.550999999999998,0,test,GCN,rule_54,,test,0,medium,novel
24,24,24.0,24.0,24.0,24.0,,,,,0.0,0.053,E-GAT,1900,0,8.695,0,test,GAT,rule_55,,test,0,medium,novel
25,25,25.0,25.0,25.0,25.0,,,,,0.0,0.062,E-GAT,1900,0,8.706,0,test,Param,rule_55,,test,0,medium,novel
26,26,26.0,26.0,26.0,26.0,,,,,0.0,0.07400000000000001,E-GAT,1900,0,7.835,0,test,GCN,rule_55,,test,0,medium,novel
27,27,27.0,27.0,27.0,27.0,,,,,0.0,0.048,RGCN,1900,0,11.934000000000001,0,test,GAT,rule_55,,test,0,medium,novel
28,28,28.0,28.0,28.0,28.0,,,,,0.0,0.062,RGCN,1900,0,9.029,0,test,Param,rule_55,,test,0,medium,novel
29,29,29.0,29.0,29.0,29.0,,,,,0.0,0.055,RGCN,1900,0,15.677999999999999,0,test,GCN,rule_55,,test,0,medium,novel
30,30,30.0,30.0,30.0,,,,,,0.0,0.017,E-GAT,1900,0,9.843,0,test,GAT,rule_56,,test,0,medium,novel
31,31,31.0,31.0,31.0,,,,,,0.0,0.014,E-GAT,1900,0,11.119000000000002,0,test,Param,rule_56,,test,0,medium,novel
32,32,32.0,32.0,32.0,,,,,,0.0,0.048,E-GAT,1900,0,8.943,0,test,GCN,rule_56,,test,0,medium,novel
33,33,33.0,33.0,33.0,,,,,,0.0,0.046,RGCN,1900,0,13.476,0,test,GAT,rule_56,,test,0,medium,novel
34,34,34.0,34.0,34.0,,,,,,0.0,0.036000000000000004,RGCN,1900,0,9.209,0,test,Param,rule_56,,test,0,medium,novel
35,35,35.0,35.0,35.0,,,,,,0.0,0.015,RGCN,1900,0,18.802,0,test,GCN,rule_56,,test,0,medium,novel
36,36,36.0,36.0,,,,,,,0.0,0.046,E-GAT,1900,0,9.163,0,test,GAT,rule_54,,test,0,medium,novel
37,37,37.0,37.0,,,,,,,0.0,0.013999999999999999,E-GAT,1900,0,8.718,0,test,Param,rule_54,,test,0,medium,novel
38,38,38.0,38.0,,,,,,,0.0,0.066,E-GAT,1900,0,8.061,0,test,GCN,rule_54,,test,0,medium,novel
39,39,39.0,39.0,,,,,,,0.0,0.069,RGCN,1900,0,11.703,0,test,GAT,rule_54,,test,0,medium,novel
40,40,40.0,40.0,,,,,,,0.0,0.047,RGCN,1900,0,8.827,0,test,Param,rule_54,,test,0,medium,novel
41,41,41.0,41.0,,,,,,,0.0,0.025,RGCN,1900,0,15.550999999999998,0,test,GCN,rule_54,,test,0,medium,novel
42,42,42.0,,,,,,,,0.0,0.053,E-GAT,1900,0,8.695,0,test,GAT,rule_55,,test,0,medium,novel
43,43,43.0,,,,,,,,0.0,0.062,E-GAT,1900,0,8.706,0,test,Param,rule_55,,test,0,medium,novel
44,44,44.0,,,,,,,,0.0,0.07400000000000001,E-GAT,1900,0,7.835,0,test,GCN,rule_55,,test,0,medium,novel
45,45,45.0,,,,,,,,0.0,0.048,RGCN,1900,0,11.934,0,test,GAT,rule_55,,test,0,medium,novel
46,46,46.0,,,,,,,,0.0,0.062,RGCN,1900,0,9.029,0,test,Param,rule_55,,test,0,medium,novel
47,47,47.0,,,,,,,,0.0,0.055,RGCN,1900,0,15.678,0,test,GCN,rule_55,,test,0,medium,novel
48,48,,,,,,,,,0.0,0.017,E-GAT,1900,0,9.843,0,test,GAT,rule_56,,test,0,medium,novel
49,49,,,,,,,,,0.0,0.013999999999999999,E-GAT,1900,0,11.119000000000002,0,test,Param,rule_56,,test,0,medium,novel
50,50,,,,,,,,,0.0,0.048,E-GAT,1900,0,8.943,0,test,GCN,rule_56,,test,0,medium,novel
51,51,,,,,,,,,0.0,0.046,RGCN,1900,0,13.475999999999999,0,test,GAT,rule_56,,test,0,medium,novel
52,52,,,,,,,,,0.0,0.036000000000000004,RGCN,1900,0,9.209,0,test,Param,rule_56,,test,0,medium,novel
53,53,,,,,,,,,0.0,0.015,RGCN,1900,0,18.802,0,test,GCN,rule_56,,test,0,medium,novel
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.174,E-GAT,1900,0,7.574,0,test,GAT,rule_54,,test,0,hard,novel
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14400000000000002,E-GAT,1900,0,7.3889999999999985,0,test,Param,rule_54,,test,0,hard,novel
2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.147,E-GAT,1900,0,6.954,0,test,GCN,rule_54,,test,0,hard,novel
3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.092,RGCN,1900,0,8.504,0,test,GAT,rule_54,,test,0,hard,novel
4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.063,RGCN,1900,0,7.561,0,test,Param,rule_54,,test,0,hard,novel
5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.161,RGCN,1900,0,10.842,0,test,GCN,rule_54,,test,0,hard,novel
6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,0.069,E-GAT,1900,0,8.809,0,test,GAT,rule_55,,test,0,hard,novel
7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,0.0,0.115,E-GAT,1900,0,7.684,0,test,Param,rule_55,,test,0,hard,novel
8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,0.0,0.08199999999999999,E-GAT,1900,0,7.819,0,test,GCN,rule_55,,test,0,hard,novel
9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,0.0,0.08900000000000001,RGCN,1900,0,9.934,0,test,GAT,rule_55,,test,0,hard,novel
10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,0.0,0.094,RGCN,1900,0,9.118,0,test,Param,rule_55,,test,0,hard,novel
11,11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,0.0,0.132,RGCN,1900,0,15.852,0,test,GCN,rule_55,,test,0,hard,novel
12,12,12.0,12.0,12.0,12.0,12.0,12.0,,,0.0,0.168,E-GAT,1900,0,8.257,0,test,GAT,rule_56,,test,0,hard,novel
13,13,13.0,13.0,13.0,13.0,13.0,13.0,,,0.0,0.157,E-GAT,1900,0,7.359,0,test,Param,rule_56,,test,0,hard,novel
14,14,14.0,14.0,14.0,14.0,14.0,14.0,,,0.0,0.156,E-GAT,1900,0,7.675,0,test,GCN,rule_56,,test,0,hard,novel
15,15,15.0,15.0,15.0,15.0,15.0,15.0,,,0.0,0.133,RGCN,1900,0,11.129000000000001,0,test,GAT,rule_56,,test,0,hard,novel
16,16,16.0,16.0,16.0,16.0,16.0,16.0,,,0.0,0.064,RGCN,1900,0,8.897,0,test,Param,rule_56,,test,0,hard,novel
17,17,17.0,17.0,17.0,17.0,17.0,17.0,,,0.0,0.111,RGCN,1900,0,14.835,0,test,GCN,rule_56,,test,0,hard,novel
18,18,18.0,18.0,18.0,18.0,18.0,,,,0.0,0.174,E-GAT,1900,0,7.574,0,test,GAT,rule_54,,test,0,hard,novel
19,19,19.0,19.0,19.0,19.0,19.0,,,,0.0,0.14400000000000002,E-GAT,1900,0,7.3889999999999985,0,test,Param,rule_54,,test,0,hard,novel
20,20,20.0,20.0,20.0,20.0,20.0,,,,0.0,0.147,E-GAT,1900,0,6.954,0,test,GCN,rule_54,,test,0,hard,novel
21,21,21.0,21.0,21.0,21.0,21.0,,,,0.0,0.092,RGCN,1900,0,8.504,0,test,GAT,rule_54,,test,0,hard,novel
22,22,22.0,22.0,22.0,22.0,22.0,,,,0.0,0.063,RGCN,1900,0,7.561,0,test,Param,rule_54,,test,0,hard,novel
23,23,23.0,23.0,23.0,23.0,23.0,,,,0.0,0.161,RGCN,1900,0,10.842,0,test,GCN,rule_54,,test,0,hard,novel
24,24,24.0,24.0,24.0,24.0,,,,,0.0,0.069,E-GAT,1900,0,8.809,0,test,GAT,rule_55,,test,0,hard,novel
25,25,25.0,25.0,25.0,25.0,,,,,0.0,0.115,E-GAT,1900,0,7.684,0,test,Param,rule_55,,test,0,hard,novel
26,26,26.0,26.0,26.0,26.0,,,,,0.0,0.08199999999999999,E-GAT,1900,0,7.819,0,test,GCN,rule_55,,test,0,hard,novel
27,27,27.0,27.0,27.0,27.0,,,,,0.0,0.08900000000000001,RGCN,1900,0,9.934,0,test,GAT,rule_55,,test,0,hard,novel
28,28,28.0,28.0,28.0,28.0,,,,,0.0,0.094,RGCN,1900,0,9.118,0,test,Param,rule_55,,test,0,hard,novel
29,29,29.0,29.0,29.0,29.0,,,,,0.0,0.132,RGCN,1900,0,15.852,0,test,GCN,rule_55,,test,0,hard,novel
30,30,30.0,30.0,30.0,,,,,,0.0,0.168,E-GAT,1900,0,8.257,0,test,GAT,rule_56,,test,0,hard,novel
31,31,31.0,31.0,31.0,,,,,,0.0,0.157,E-GAT,1900,0,7.359,0,test,Param,rule_56,,test,0,hard,novel
32,32,32.0,32.0,32.0,,,,,,0.0,0.156,E-GAT,1900,0,7.675,0,test,GCN,rule_56,,test,0,hard,novel
33,33,33.0,33.0,33.0,,,,,,0.0,0.133,RGCN,1900,0,11.129,0,test,GAT,rule_56,,test,0,hard,novel
34,34,34.0,34.0,34.0,,,,,,0.0,0.064,RGCN,1900,0,8.897,0,test,Param,rule_56,,test,0,hard,novel
35,35,35.0,35.0,35.0,,,,,,0.0,0.111,RGCN,1900,0,14.835,0,test,GCN,rule_56,,test,0,hard,novel
36,36,36.0,36.0,,,,,,,0.0,0.174,E-GAT,1900,0,7.574,0,test,GAT,rule_54,,test,0,hard,novel
37,37,37.0,37.0,,,,,,,0.0,0.14400000000000002,E-GAT,1900,0,7.3889999999999985,0,test,Param,rule_54,,test,0,hard,novel
38,38,38.0,38.0,,,,,,,0.0,0.147,E-GAT,1900,0,6.954,0,test,GCN,rule_54,,test,0,hard,novel
39,39,39.0,39.0,,,,,,,0.0,0.092,RGCN,1900,0,8.504,0,test,GAT,rule_54,,test,0,hard,novel
40,40,40.0,40.0,,,,,,,0.0,0.063,RGCN,1900,0,7.561,0,test,Param,rule_54,,test,0,hard,novel
41,41,41.0,41.0,,,,,,,0.0,0.161,RGCN,1900,0,10.842,0,test,GCN,rule_54,,test,0,hard,novel
42,42,42.0,,,,,,,,0.0,0.069,E-GAT,1900,0,8.809,0,test,GAT,rule_55,,test,0,hard,novel
43,43,43.0,,,,,,,,0.0,0.115,E-GAT,1900,0,7.684,0,test,Param,rule_55,,test,0,hard,novel
44,44,44.0,,,,,,,,0.0,0.08199999999999999,E-GAT,1900,0,7.819,0,test,GCN,rule_55,,test,0,hard,novel
45,45,45.0,,,,,,,,0.0,0.08900000000000001,RGCN,1900,0,9.934,0,test,GAT,rule_55,,test,0,hard,novel
46,46,46.0,,,,,,,,0.0,0.094,RGCN,1900,0,9.118,0,test,Param,rule_55,,test,0,hard,novel
47,47,47.0,,,,,,,,0.0,0.132,RGCN,1900,0,15.852,0,test,GCN,rule_55,,test,0,hard,novel
48,48,,,,,,,,,0.0,0.168,E-GAT,1900,0,8.257,0,test,GAT,rule_56,,test,0,hard,novel
49,49,,,,,,,,,0.0,0.157,E-GAT,1900,0,7.359,0,test,Param,rule_56,,test,0,hard,novel
50,50,,,,,,,,,0.0,0.156,E-GAT,1900,0,7.675,0,test,GCN,rule_56,,test,0,hard,novel
51,51,,,,,,,,,0.0,0.133,RGCN,1900,0,11.129000000000001,0,test,GAT,rule_56,,test,0,hard,novel
52,52,,,,,,,,,0.0,0.064,RGCN,1900,0,8.897,0,test,Param,rule_56,,test,0,hard,novel
53,53,,,,,,,,,0.0,0.111,RGCN,1900,0,14.835,0,test,GCN,rule_56,,test,0,hard,novel
