,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,acc_std,accuracy,comp_fn,epoch,k,loss,minibatch,mode,rep_fn,rule_world,test_rule,top_mode,updates,train_world,test_world
12,12,12.0,12.0,12.0,12.0,12.0,12.0,,,0.0,0.099,E-GAT,1900,0,6.73,5,test,GAT,rule_56,,test,0,easy,novel
13,13,13.0,13.0,13.0,13.0,13.0,13.0,,,0.0,0.052000000000000005,E-GAT,1900,0,6.803,5,test,Param,rule_56,,test,0,easy,novel
14,14,14.0,14.0,14.0,14.0,14.0,14.0,,,0.0,0.102,E-GAT,1900,0,6.1670000000000025,5,test,GCN,rule_56,,test,0,easy,novel
15,15,15.0,15.0,15.0,15.0,15.0,15.0,,,0.0,0.078,RGCN,1900,0,7.773,5,test,GAT,rule_56,,test,0,easy,novel
16,16,16.0,16.0,16.0,16.0,16.0,16.0,,,0.0,0.055,RGCN,1900,0,7.7970000000000015,5,test,Param,rule_56,,test,0,easy,novel
17,17,17.0,17.0,17.0,17.0,17.0,17.0,,,0.0,0.064,RGCN,1900,0,11.302999999999999,5,test,GCN,rule_56,,test,0,easy,novel
18,18,18.0,18.0,18.0,18.0,18.0,,,,0.0,0.106,E-GAT,1900,0,6.255,5,test,GAT,rule_54,,test,0,easy,novel
19,19,19.0,19.0,19.0,19.0,19.0,,,,0.0,0.106,E-GAT,1900,0,7.338999999999999,5,test,Param,rule_54,,test,0,easy,novel
20,20,20.0,20.0,20.0,20.0,20.0,,,,0.0,0.108,E-GAT,1900,0,6.013,5,test,GCN,rule_54,,test,0,easy,novel
21,21,21.0,21.0,21.0,21.0,21.0,,,,0.0,0.13699999999999998,RGCN,1900,0,6.077000000000001,5,test,GAT,rule_54,,test,0,easy,novel
22,22,22.0,22.0,22.0,22.0,22.0,,,,0.0,0.099,RGCN,1900,0,6.735,5,test,Param,rule_54,,test,0,easy,novel
23,23,23.0,23.0,23.0,23.0,23.0,,,,0.0,0.12,RGCN,1900,0,8.1,5,test,GCN,rule_54,,test,0,easy,novel
24,24,24.0,24.0,24.0,24.0,,,,,0.0,0.099,E-GAT,1900,0,6.1739999999999995,5,test,GAT,rule_55,,test,0,easy,novel
25,25,25.0,25.0,25.0,25.0,,,,,0.0,0.10800000000000001,E-GAT,1900,0,6.212999999999999,5,test,Param,rule_55,,test,0,easy,novel
26,26,26.0,26.0,26.0,26.0,,,,,0.0,0.107,E-GAT,1900,0,5.9510000000000005,5,test,GCN,rule_55,,test,0,easy,novel
27,27,27.0,27.0,27.0,27.0,,,,,0.0,0.151,RGCN,1900,0,6.706,5,test,GAT,rule_55,,test,0,easy,novel
28,28,28.0,28.0,28.0,28.0,,,,,0.0,0.142,RGCN,1900,0,5.852,5,test,Param,rule_55,,test,0,easy,novel
29,29,29.0,29.0,29.0,29.0,,,,,0.0,0.105,RGCN,1900,0,11.363,5,test,GCN,rule_55,,test,0,easy,novel
30,30,30.0,30.0,30.0,,,,,,0.0,0.099,E-GAT,1900,0,6.73,5,test,GAT,rule_56,,test,0,easy,novel
31,31,31.0,31.0,31.0,,,,,,0.0,0.052000000000000005,E-GAT,1900,0,6.803,5,test,Param,rule_56,,test,0,easy,novel
32,32,32.0,32.0,32.0,,,,,,0.0,0.102,E-GAT,1900,0,6.1670000000000025,5,test,GCN,rule_56,,test,0,easy,novel
33,33,33.0,33.0,33.0,,,,,,0.0,0.078,RGCN,1900,0,7.773,5,test,GAT,rule_56,,test,0,easy,novel
34,34,34.0,34.0,34.0,,,,,,0.0,0.055,RGCN,1900,0,7.7970000000000015,5,test,Param,rule_56,,test,0,easy,novel
35,35,35.0,35.0,35.0,,,,,,0.0,0.064,RGCN,1900,0,11.303,5,test,GCN,rule_56,,test,0,easy,novel
36,36,36.0,36.0,,,,,,,0.0,0.106,E-GAT,1900,0,6.255,5,test,GAT,rule_54,,test,0,easy,novel
37,37,37.0,37.0,,,,,,,0.0,0.106,E-GAT,1900,0,7.338999999999999,5,test,Param,rule_54,,test,0,easy,novel
38,38,38.0,38.0,,,,,,,0.0,0.10800000000000001,E-GAT,1900,0,6.013,5,test,GCN,rule_54,,test,0,easy,novel
39,39,39.0,39.0,,,,,,,0.0,0.13699999999999998,RGCN,1900,0,6.077000000000001,5,test,GAT,rule_54,,test,0,easy,novel
40,40,40.0,40.0,,,,,,,0.0,0.099,RGCN,1900,0,6.735,5,test,Param,rule_54,,test,0,easy,novel
41,41,41.0,41.0,,,,,,,0.0,0.12,RGCN,1900,0,8.1,5,test,GCN,rule_54,,test,0,easy,novel
42,42,42.0,,,,,,,,0.0,0.099,E-GAT,1900,0,6.174,5,test,GAT,rule_55,,test,0,easy,novel
43,43,43.0,,,,,,,,0.0,0.108,E-GAT,1900,0,6.212999999999999,5,test,Param,rule_55,,test,0,easy,novel
44,44,44.0,,,,,,,,0.0,0.107,E-GAT,1900,0,5.9510000000000005,5,test,GCN,rule_55,,test,0,easy,novel
45,45,45.0,,,,,,,,0.0,0.151,RGCN,1900,0,6.706,5,test,GAT,rule_55,,test,0,easy,novel
46,46,46.0,,,,,,,,0.0,0.142,RGCN,1900,0,5.852,5,test,Param,rule_55,,test,0,easy,novel
47,47,47.0,,,,,,,,0.0,0.105,RGCN,1900,0,11.363,5,test,GCN,rule_55,,test,0,easy,novel
48,48,,,,,,,,,0.0,0.099,E-GAT,1900,0,6.73,5,test,GAT,rule_56,,test,0,easy,novel
49,49,,,,,,,,,0.0,0.052000000000000005,E-GAT,1900,0,6.803,5,test,Param,rule_56,,test,0,easy,novel
50,50,,,,,,,,,0.0,0.102,E-GAT,1900,0,6.167000000000001,5,test,GCN,rule_56,,test,0,easy,novel
51,51,,,,,,,,,0.0,0.078,RGCN,1900,0,7.773,5,test,GAT,rule_56,,test,0,easy,novel
52,52,,,,,,,,,0.0,0.055,RGCN,1900,0,7.797000000000001,5,test,Param,rule_56,,test,0,easy,novel
53,53,,,,,,,,,0.0,0.064,RGCN,1900,0,11.302999999999999,5,test,GCN,rule_56,,test,0,easy,novel
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.094,E-GAT,1900,0,6.7810000000000015,5,test,GAT,rule_54,,test,0,medium,novel
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.069,E-GAT,1900,0,6.395,5,test,Param,rule_54,,test,0,medium,novel
2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.12300000000000001,E-GAT,1900,0,5.937,5,test,GCN,rule_54,,test,0,medium,novel
3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.09300000000000001,RGCN,1900,0,7.316,5,test,GAT,rule_54,,test,0,medium,novel
4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.09,RGCN,1900,0,7.27,5,test,Param,rule_54,,test,0,medium,novel
5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.1,RGCN,1900,0,8.914,5,test,GCN,rule_54,,test,0,medium,novel
6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,0.087,E-GAT,1900,0,7.185,5,test,GAT,rule_55,,test,0,medium,novel
7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,0.0,0.094,E-GAT,1900,0,7.074,5,test,Param,rule_55,,test,0,medium,novel
8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,0.0,0.081,E-GAT,1900,0,6.6160000000000005,5,test,GCN,rule_55,,test,0,medium,novel
9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,0.0,0.053,RGCN,1900,0,9.63,5,test,GAT,rule_55,,test,0,medium,novel
10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,0.0,0.078,RGCN,1900,0,8.051,5,test,Param,rule_55,,test,0,medium,novel
11,11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,0.0,0.08,RGCN,1900,0,11.56,5,test,GCN,rule_55,,test,0,medium,novel
12,12,12.0,12.0,12.0,12.0,12.0,12.0,,,0.0,0.066,E-GAT,1900,0,7.9170000000000025,5,test,GAT,rule_56,,test,0,medium,novel
13,13,13.0,13.0,13.0,13.0,13.0,13.0,,,0.0,0.045,E-GAT,1900,0,8.708,5,test,Param,rule_56,,test,0,medium,novel
14,14,14.0,14.0,14.0,14.0,14.0,14.0,,,0.0,0.075,E-GAT,1900,0,7.223,5,test,GCN,rule_56,,test,0,medium,novel
15,15,15.0,15.0,15.0,15.0,15.0,15.0,,,0.0,0.111,RGCN,1900,0,9.517999999999999,5,test,GAT,rule_56,,test,0,medium,novel
16,16,16.0,16.0,16.0,16.0,16.0,16.0,,,0.0,0.085,RGCN,1900,0,7.586,5,test,Param,rule_56,,test,0,medium,novel
17,17,17.0,17.0,17.0,17.0,17.0,17.0,,,0.0,0.076,RGCN,1900,0,11.874,5,test,GCN,rule_56,,test,0,medium,novel
18,18,18.0,18.0,18.0,18.0,18.0,,,,0.0,0.094,E-GAT,1900,0,6.7810000000000015,5,test,GAT,rule_54,,test,0,medium,novel
19,19,19.0,19.0,19.0,19.0,19.0,,,,0.0,0.069,E-GAT,1900,0,6.395,5,test,Param,rule_54,,test,0,medium,novel
20,20,20.0,20.0,20.0,20.0,20.0,,,,0.0,0.123,E-GAT,1900,0,5.937,5,test,GCN,rule_54,,test,0,medium,novel
21,21,21.0,21.0,21.0,21.0,21.0,,,,0.0,0.093,RGCN,1900,0,7.316,5,test,GAT,rule_54,,test,0,medium,novel
22,22,22.0,22.0,22.0,22.0,22.0,,,,0.0,0.09,RGCN,1900,0,7.27,5,test,Param,rule_54,,test,0,medium,novel
23,23,23.0,23.0,23.0,23.0,23.0,,,,0.0,0.1,RGCN,1900,0,8.914,5,test,GCN,rule_54,,test,0,medium,novel
24,24,24.0,24.0,24.0,24.0,,,,,0.0,0.087,E-GAT,1900,0,7.185,5,test,GAT,rule_55,,test,0,medium,novel
25,25,25.0,25.0,25.0,25.0,,,,,0.0,0.094,E-GAT,1900,0,7.074,5,test,Param,rule_55,,test,0,medium,novel
26,26,26.0,26.0,26.0,26.0,,,,,0.0,0.081,E-GAT,1900,0,6.6160000000000005,5,test,GCN,rule_55,,test,0,medium,novel
27,27,27.0,27.0,27.0,27.0,,,,,0.0,0.053,RGCN,1900,0,9.63,5,test,GAT,rule_55,,test,0,medium,novel
28,28,28.0,28.0,28.0,28.0,,,,,0.0,0.078,RGCN,1900,0,8.051,5,test,Param,rule_55,,test,0,medium,novel
29,29,29.0,29.0,29.0,29.0,,,,,0.0,0.08,RGCN,1900,0,11.56,5,test,GCN,rule_55,,test,0,medium,novel
30,30,30.0,30.0,30.0,,,,,,0.0,0.066,E-GAT,1900,0,7.917000000000002,5,test,GAT,rule_56,,test,0,medium,novel
31,31,31.0,31.0,31.0,,,,,,0.0,0.045,E-GAT,1900,0,8.708,5,test,Param,rule_56,,test,0,medium,novel
32,32,32.0,32.0,32.0,,,,,,0.0,0.075,E-GAT,1900,0,7.223,5,test,GCN,rule_56,,test,0,medium,novel
33,33,33.0,33.0,33.0,,,,,,0.0,0.111,RGCN,1900,0,9.518,5,test,GAT,rule_56,,test,0,medium,novel
34,34,34.0,34.0,34.0,,,,,,0.0,0.085,RGCN,1900,0,7.586,5,test,Param,rule_56,,test,0,medium,novel
35,35,35.0,35.0,35.0,,,,,,0.0,0.076,RGCN,1900,0,11.874,5,test,GCN,rule_56,,test,0,medium,novel
36,36,36.0,36.0,,,,,,,0.0,0.094,E-GAT,1900,0,6.7810000000000015,5,test,GAT,rule_54,,test,0,medium,novel
37,37,37.0,37.0,,,,,,,0.0,0.069,E-GAT,1900,0,6.395,5,test,Param,rule_54,,test,0,medium,novel
38,38,38.0,38.0,,,,,,,0.0,0.12300000000000001,E-GAT,1900,0,5.937,5,test,GCN,rule_54,,test,0,medium,novel
39,39,39.0,39.0,,,,,,,0.0,0.09300000000000001,RGCN,1900,0,7.316,5,test,GAT,rule_54,,test,0,medium,novel
40,40,40.0,40.0,,,,,,,0.0,0.09,RGCN,1900,0,7.27,5,test,Param,rule_54,,test,0,medium,novel
41,41,41.0,41.0,,,,,,,0.0,0.1,RGCN,1900,0,8.914,5,test,GCN,rule_54,,test,0,medium,novel
42,42,42.0,,,,,,,,0.0,0.087,E-GAT,1900,0,7.185,5,test,GAT,rule_55,,test,0,medium,novel
43,43,43.0,,,,,,,,0.0,0.094,E-GAT,1900,0,7.074,5,test,Param,rule_55,,test,0,medium,novel
44,44,44.0,,,,,,,,0.0,0.081,E-GAT,1900,0,6.6160000000000005,5,test,GCN,rule_55,,test,0,medium,novel
45,45,45.0,,,,,,,,0.0,0.053,RGCN,1900,0,9.63,5,test,GAT,rule_55,,test,0,medium,novel
46,46,46.0,,,,,,,,0.0,0.078,RGCN,1900,0,8.051,5,test,Param,rule_55,,test,0,medium,novel
47,47,47.0,,,,,,,,0.0,0.08,RGCN,1900,0,11.56,5,test,GCN,rule_55,,test,0,medium,novel
48,48,,,,,,,,,0.0,0.066,E-GAT,1900,0,7.917000000000001,5,test,GAT,rule_56,,test,0,medium,novel
49,49,,,,,,,,,0.0,0.045,E-GAT,1900,0,8.708,5,test,Param,rule_56,,test,0,medium,novel
50,50,,,,,,,,,0.0,0.075,E-GAT,1900,0,7.223,5,test,GCN,rule_56,,test,0,medium,novel
51,51,,,,,,,,,0.0,0.111,RGCN,1900,0,9.517999999999999,5,test,GAT,rule_56,,test,0,medium,novel
52,52,,,,,,,,,0.0,0.085,RGCN,1900,0,7.586,5,test,Param,rule_56,,test,0,medium,novel
53,53,,,,,,,,,0.0,0.076,RGCN,1900,0,11.874,5,test,GCN,rule_56,,test,0,medium,novel
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23399999999999999,E-GAT,1900,0,5.5920000000000005,5,test,GAT,rule_54,,test,0,hard,novel
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.14300000000000002,E-GAT,1900,0,6.142,5,test,Param,rule_54,,test,0,hard,novel
2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.179,E-GAT,1900,0,5.206,5,test,GCN,rule_54,,test,0,hard,novel
3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.134,RGCN,1900,0,6.0360000000000005,5,test,GAT,rule_54,,test,0,hard,novel
4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.069,RGCN,1900,0,6.5520000000000005,5,test,Param,rule_54,,test,0,hard,novel
5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.233,RGCN,1900,0,7.15,5,test,GCN,rule_54,,test,0,hard,novel
6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,0.112,E-GAT,1900,0,7.202000000000001,5,test,GAT,rule_55,,test,0,hard,novel
7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,0.0,0.12,E-GAT,1900,0,6.65,5,test,Param,rule_55,,test,0,hard,novel
8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,0.0,0.145,E-GAT,1900,0,6.5760000000000005,5,test,GCN,rule_55,,test,0,hard,novel
9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,0.0,0.15,RGCN,1900,0,7.933,5,test,GAT,rule_55,,test,0,hard,novel
10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,0.0,0.094,RGCN,1900,0,8.246,5,test,Param,rule_55,,test,0,hard,novel
11,11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,0.0,0.15,RGCN,1900,0,11.768,5,test,GCN,rule_55,,test,0,hard,novel
12,12,12.0,12.0,12.0,12.0,12.0,12.0,,,0.0,0.205,E-GAT,1900,0,6.438,5,test,GAT,rule_56,,test,0,hard,novel
13,13,13.0,13.0,13.0,13.0,13.0,13.0,,,0.0,0.172,E-GAT,1900,0,6.1960000000000015,5,test,Param,rule_56,,test,0,hard,novel
14,14,14.0,14.0,14.0,14.0,14.0,14.0,,,0.0,0.139,E-GAT,1900,0,6.223,5,test,GCN,rule_56,,test,0,hard,novel
15,15,15.0,15.0,15.0,15.0,15.0,15.0,,,0.0,0.139,RGCN,1900,0,7.131,5,test,GAT,rule_56,,test,0,hard,novel
16,16,16.0,16.0,16.0,16.0,16.0,16.0,,,0.0,0.099,RGCN,1900,0,7.362,5,test,Param,rule_56,,test,0,hard,novel
17,17,17.0,17.0,17.0,17.0,17.0,17.0,,,0.0,0.19699999999999998,RGCN,1900,0,8.961,5,test,GCN,rule_56,,test,0,hard,novel
18,18,18.0,18.0,18.0,18.0,18.0,,,,0.0,0.234,E-GAT,1900,0,5.5920000000000005,5,test,GAT,rule_54,,test,0,hard,novel
19,19,19.0,19.0,19.0,19.0,19.0,,,,0.0,0.14300000000000002,E-GAT,1900,0,6.142,5,test,Param,rule_54,,test,0,hard,novel
20,20,20.0,20.0,20.0,20.0,20.0,,,,0.0,0.179,E-GAT,1900,0,5.206,5,test,GCN,rule_54,,test,0,hard,novel
21,21,21.0,21.0,21.0,21.0,21.0,,,,0.0,0.134,RGCN,1900,0,6.0360000000000005,5,test,GAT,rule_54,,test,0,hard,novel
22,22,22.0,22.0,22.0,22.0,22.0,,,,0.0,0.069,RGCN,1900,0,6.5520000000000005,5,test,Param,rule_54,,test,0,hard,novel
23,23,23.0,23.0,23.0,23.0,23.0,,,,0.0,0.233,RGCN,1900,0,7.15,5,test,GCN,rule_54,,test,0,hard,novel
24,24,24.0,24.0,24.0,24.0,,,,,0.0,0.11199999999999999,E-GAT,1900,0,7.202000000000001,5,test,GAT,rule_55,,test,0,hard,novel
25,25,25.0,25.0,25.0,25.0,,,,,0.0,0.12,E-GAT,1900,0,6.65,5,test,Param,rule_55,,test,0,hard,novel
26,26,26.0,26.0,26.0,26.0,,,,,0.0,0.145,E-GAT,1900,0,6.5760000000000005,5,test,GCN,rule_55,,test,0,hard,novel
27,27,27.0,27.0,27.0,27.0,,,,,0.0,0.15,RGCN,1900,0,7.933,5,test,GAT,rule_55,,test,0,hard,novel
28,28,28.0,28.0,28.0,28.0,,,,,0.0,0.094,RGCN,1900,0,8.246,5,test,Param,rule_55,,test,0,hard,novel
29,29,29.0,29.0,29.0,29.0,,,,,0.0,0.15,RGCN,1900,0,11.767999999999999,5,test,GCN,rule_55,,test,0,hard,novel
30,30,30.0,30.0,30.0,,,,,,0.0,0.205,E-GAT,1900,0,6.438,5,test,GAT,rule_56,,test,0,hard,novel
31,31,31.0,31.0,31.0,,,,,,0.0,0.172,E-GAT,1900,0,6.1960000000000015,5,test,Param,rule_56,,test,0,hard,novel
32,32,32.0,32.0,32.0,,,,,,0.0,0.139,E-GAT,1900,0,6.223,5,test,GCN,rule_56,,test,0,hard,novel
33,33,33.0,33.0,33.0,,,,,,0.0,0.139,RGCN,1900,0,7.131,5,test,GAT,rule_56,,test,0,hard,novel
34,34,34.0,34.0,34.0,,,,,,0.0,0.099,RGCN,1900,0,7.362,5,test,Param,rule_56,,test,0,hard,novel
35,35,35.0,35.0,35.0,,,,,,0.0,0.197,RGCN,1900,0,8.961,5,test,GCN,rule_56,,test,0,hard,novel
36,36,36.0,36.0,,,,,,,0.0,0.23399999999999999,E-GAT,1900,0,5.5920000000000005,5,test,GAT,rule_54,,test,0,hard,novel
37,37,37.0,37.0,,,,,,,0.0,0.14300000000000002,E-GAT,1900,0,6.142,5,test,Param,rule_54,,test,0,hard,novel
38,38,38.0,38.0,,,,,,,0.0,0.179,E-GAT,1900,0,5.206,5,test,GCN,rule_54,,test,0,hard,novel
39,39,39.0,39.0,,,,,,,0.0,0.134,RGCN,1900,0,6.0360000000000005,5,test,GAT,rule_54,,test,0,hard,novel
40,40,40.0,40.0,,,,,,,0.0,0.069,RGCN,1900,0,6.5520000000000005,5,test,Param,rule_54,,test,0,hard,novel
41,41,41.0,41.0,,,,,,,0.0,0.233,RGCN,1900,0,7.15,5,test,GCN,rule_54,,test,0,hard,novel
42,42,42.0,,,,,,,,0.0,0.112,E-GAT,1900,0,7.202000000000001,5,test,GAT,rule_55,,test,0,hard,novel
43,43,43.0,,,,,,,,0.0,0.12,E-GAT,1900,0,6.65,5,test,Param,rule_55,,test,0,hard,novel
44,44,44.0,,,,,,,,0.0,0.145,E-GAT,1900,0,6.5760000000000005,5,test,GCN,rule_55,,test,0,hard,novel
45,45,45.0,,,,,,,,0.0,0.15,RGCN,1900,0,7.933,5,test,GAT,rule_55,,test,0,hard,novel
46,46,46.0,,,,,,,,0.0,0.094,RGCN,1900,0,8.246,5,test,Param,rule_55,,test,0,hard,novel
47,47,47.0,,,,,,,,0.0,0.15,RGCN,1900,0,11.768,5,test,GCN,rule_55,,test,0,hard,novel
48,48,,,,,,,,,0.0,0.205,E-GAT,1900,0,6.438,5,test,GAT,rule_56,,test,0,hard,novel
49,49,,,,,,,,,0.0,0.172,E-GAT,1900,0,6.196000000000001,5,test,Param,rule_56,,test,0,hard,novel
50,50,,,,,,,,,0.0,0.139,E-GAT,1900,0,6.223,5,test,GCN,rule_56,,test,0,hard,novel
51,51,,,,,,,,,0.0,0.139,RGCN,1900,0,7.131,5,test,GAT,rule_56,,test,0,hard,novel
52,52,,,,,,,,,0.0,0.099,RGCN,1900,0,7.362,5,test,Param,rule_56,,test,0,hard,novel
53,53,,,,,,,,,0.0,0.19699999999999998,RGCN,1900,0,8.961,5,test,GCN,rule_56,,test,0,hard,novel
