,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,acc_std,accuracy,comp_fn,epoch,k,loss,minibatch,mode,rep_fn,rule_world,test_rule,top_mode,updates,train_world,test_world
20,20,20.0,20.0,20.0,20.0,20.0,,,,0.0,0.245,E-GAT,1900,0,3.526,20,test,GCN,rule_54,,test,0,easy,novel
21,21,21.0,21.0,21.0,21.0,21.0,,,,0.0,0.335,RGCN,1900,0,3.307,20,test,GAT,rule_54,,test,0,easy,novel
22,22,22.0,22.0,22.0,22.0,22.0,,,,0.0,0.13699999999999998,RGCN,1900,0,4.4510000000000005,20,test,Param,rule_54,,test,0,easy,novel
23,23,23.0,23.0,23.0,23.0,23.0,,,,0.0,0.332,RGCN,1900,0,4.302,20,test,GCN,rule_54,,test,0,easy,novel
24,24,24.0,24.0,24.0,24.0,,,,,0.0,0.218,E-GAT,1900,0,4.343999999999999,20,test,GAT,rule_55,,test,0,easy,novel
25,25,25.0,25.0,25.0,25.0,,,,,0.0,0.23399999999999999,E-GAT,1900,0,4.538,20,test,Param,rule_55,,test,0,easy,novel
26,26,26.0,26.0,26.0,26.0,,,,,0.0,0.245,E-GAT,1900,0,4.303999999999999,20,test,GCN,rule_55,,test,0,easy,novel
27,27,27.0,27.0,27.0,27.0,,,,,0.0,0.285,RGCN,1900,0,4.507,20,test,GAT,rule_55,,test,0,easy,novel
28,28,28.0,28.0,28.0,28.0,,,,,0.0,0.221,RGCN,1900,0,4.689,20,test,Param,rule_55,,test,0,easy,novel
29,29,29.0,29.0,29.0,29.0,,,,,0.0,0.26,RGCN,1900,0,7.4570000000000025,20,test,GCN,rule_55,,test,0,easy,novel
30,30,30.0,30.0,30.0,,,,,,0.0,0.295,E-GAT,1900,0,4.096,20,test,GAT,rule_56,,test,0,easy,novel
31,31,31.0,31.0,31.0,,,,,,0.0,0.27,E-GAT,1900,0,4.359,20,test,Param,rule_56,,test,0,easy,novel
32,32,32.0,32.0,32.0,,,,,,0.0,0.307,E-GAT,1900,0,3.941,20,test,GCN,rule_56,,test,0,easy,novel
33,33,33.0,33.0,33.0,,,,,,0.0,0.279,RGCN,1900,0,4.215,20,test,GAT,rule_56,,test,0,easy,novel
34,34,34.0,34.0,34.0,,,,,,0.0,0.104,RGCN,1900,0,5.098,20,test,Param,rule_56,,test,0,easy,novel
35,35,35.0,35.0,35.0,,,,,,0.0,0.21,RGCN,1900,0,6.0939999999999985,20,test,GCN,rule_56,,test,0,easy,novel
36,36,36.0,36.0,,,,,,,0.0,0.24,E-GAT,1900,0,3.9410000000000003,20,test,GAT,rule_54,,test,0,easy,novel
37,37,37.0,37.0,,,,,,,0.0,0.195,E-GAT,1900,0,4.4,20,test,Param,rule_54,,test,0,easy,novel
38,38,38.0,38.0,,,,,,,0.0,0.245,E-GAT,1900,0,3.5260000000000002,20,test,GCN,rule_54,,test,0,easy,novel
39,39,39.0,39.0,,,,,,,0.0,0.335,RGCN,1900,0,3.307,20,test,GAT,rule_54,,test,0,easy,novel
40,40,40.0,40.0,,,,,,,0.0,0.13699999999999998,RGCN,1900,0,4.4510000000000005,20,test,Param,rule_54,,test,0,easy,novel
41,41,41.0,41.0,,,,,,,0.0,0.332,RGCN,1900,0,4.302,20,test,GCN,rule_54,,test,0,easy,novel
42,42,42.0,,,,,,,,0.0,0.218,E-GAT,1900,0,4.343,20,test,GAT,rule_55,,test,0,easy,novel
43,43,43.0,,,,,,,,0.0,0.234,E-GAT,1900,0,4.538,20,test,Param,rule_55,,test,0,easy,novel
44,44,44.0,,,,,,,,0.0,0.245,E-GAT,1900,0,4.3039999999999985,20,test,GCN,rule_55,,test,0,easy,novel
45,45,45.0,,,,,,,,0.0,0.285,RGCN,1900,0,4.507,20,test,GAT,rule_55,,test,0,easy,novel
46,46,46.0,,,,,,,,0.0,0.221,RGCN,1900,0,4.689,20,test,Param,rule_55,,test,0,easy,novel
47,47,47.0,,,,,,,,0.0,0.26,RGCN,1900,0,7.457000000000002,20,test,GCN,rule_55,,test,0,easy,novel
48,48,,,,,,,,,0.0,0.295,E-GAT,1900,0,4.096,20,test,GAT,rule_56,,test,0,easy,novel
49,49,,,,,,,,,0.0,0.27,E-GAT,1900,0,4.359,20,test,Param,rule_56,,test,0,easy,novel
50,50,,,,,,,,,0.0,0.307,E-GAT,1900,0,3.9410000000000003,20,test,GCN,rule_56,,test,0,easy,novel
51,51,,,,,,,,,0.0,0.27899999999999997,RGCN,1900,0,4.215,20,test,GAT,rule_56,,test,0,easy,novel
52,52,,,,,,,,,0.0,0.10400000000000001,RGCN,1900,0,5.098,20,test,Param,rule_56,,test,0,easy,novel
53,53,,,,,,,,,0.0,0.21,RGCN,1900,0,6.093999999999999,20,test,GCN,rule_56,,test,0,easy,novel
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.319,E-GAT,1900,0,3.3689999999999998,20,test,GAT,rule_54,,test,0,medium,novel
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.243,E-GAT,1900,0,3.3480000000000003,20,test,Param,rule_54,,test,0,medium,novel
2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.322,E-GAT,1900,0,3.208,20,test,GCN,rule_54,,test,0,medium,novel
3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.331,RGCN,1900,0,3.3339999999999996,20,test,GAT,rule_54,,test,0,medium,novel
4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.16399999999999998,RGCN,1900,0,4.752,20,test,Param,rule_54,,test,0,medium,novel
5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.355,RGCN,1900,0,4.6110000000000015,20,test,GCN,rule_54,,test,0,medium,novel
6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,0.221,E-GAT,1900,0,4.702,20,test,GAT,rule_55,,test,0,medium,novel
7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,0.0,0.208,E-GAT,1900,0,4.645,20,test,Param,rule_55,,test,0,medium,novel
8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,0.0,0.188,E-GAT,1900,0,4.626,20,test,GCN,rule_55,,test,0,medium,novel
9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,0.0,0.225,RGCN,1900,0,5.149,20,test,GAT,rule_55,,test,0,medium,novel
10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,0.0,0.13,RGCN,1900,0,6.422999999999999,20,test,Param,rule_55,,test,0,medium,novel
11,11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,0.0,0.209,RGCN,1900,0,6.7189999999999985,20,test,GCN,rule_55,,test,0,medium,novel
12,12,12.0,12.0,12.0,12.0,12.0,12.0,,,0.0,0.19399999999999998,E-GAT,1900,0,4.621,20,test,GAT,rule_56,,test,0,medium,novel
13,13,13.0,13.0,13.0,13.0,13.0,13.0,,,0.0,0.18100000000000002,E-GAT,1900,0,5.2360000000000015,20,test,Param,rule_56,,test,0,medium,novel
14,14,14.0,14.0,14.0,14.0,14.0,14.0,,,0.0,0.207,E-GAT,1900,0,4.257,20,test,GCN,rule_56,,test,0,medium,novel
15,15,15.0,15.0,15.0,15.0,15.0,15.0,,,0.0,0.255,RGCN,1900,0,4.645,20,test,GAT,rule_56,,test,0,medium,novel
16,16,16.0,16.0,16.0,16.0,16.0,16.0,,,0.0,0.166,RGCN,1900,0,5.254,20,test,Param,rule_56,,test,0,medium,novel
17,17,17.0,17.0,17.0,17.0,17.0,17.0,,,0.0,0.21,RGCN,1900,0,6.0729999999999995,20,test,GCN,rule_56,,test,0,medium,novel
18,18,18.0,18.0,18.0,18.0,18.0,,,,0.0,0.319,E-GAT,1900,0,3.369,20,test,GAT,rule_54,,test,0,medium,novel
19,19,19.0,19.0,19.0,19.0,19.0,,,,0.0,0.243,E-GAT,1900,0,3.3480000000000003,20,test,Param,rule_54,,test,0,medium,novel
20,20,20.0,20.0,20.0,20.0,20.0,,,,0.0,0.322,E-GAT,1900,0,3.208,20,test,GCN,rule_54,,test,0,medium,novel
21,21,21.0,21.0,21.0,21.0,21.0,,,,0.0,0.331,RGCN,1900,0,3.334,20,test,GAT,rule_54,,test,0,medium,novel
22,22,22.0,22.0,22.0,22.0,22.0,,,,0.0,0.16399999999999998,RGCN,1900,0,4.752,20,test,Param,rule_54,,test,0,medium,novel
23,23,23.0,23.0,23.0,23.0,23.0,,,,0.0,0.355,RGCN,1900,0,4.6110000000000015,20,test,GCN,rule_54,,test,0,medium,novel
24,24,24.0,24.0,24.0,24.0,,,,,0.0,0.22,E-GAT,1900,0,4.702,20,test,GAT,rule_55,,test,0,medium,novel
25,25,25.0,25.0,25.0,25.0,,,,,0.0,0.20800000000000002,E-GAT,1900,0,4.645,20,test,Param,rule_55,,test,0,medium,novel
26,26,26.0,26.0,26.0,26.0,,,,,0.0,0.188,E-GAT,1900,0,4.626,20,test,GCN,rule_55,,test,0,medium,novel
27,27,27.0,27.0,27.0,27.0,,,,,0.0,0.225,RGCN,1900,0,5.149,20,test,GAT,rule_55,,test,0,medium,novel
28,28,28.0,28.0,28.0,28.0,,,,,0.0,0.13,RGCN,1900,0,6.422999999999999,20,test,Param,rule_55,,test,0,medium,novel
29,29,29.0,29.0,29.0,29.0,,,,,0.0,0.209,RGCN,1900,0,6.718999999999999,20,test,GCN,rule_55,,test,0,medium,novel
30,30,30.0,30.0,30.0,,,,,,0.0,0.194,E-GAT,1900,0,4.621,20,test,GAT,rule_56,,test,0,medium,novel
31,31,31.0,31.0,31.0,,,,,,0.0,0.181,E-GAT,1900,0,5.2360000000000015,20,test,Param,rule_56,,test,0,medium,novel
32,32,32.0,32.0,32.0,,,,,,0.0,0.207,E-GAT,1900,0,4.257,20,test,GCN,rule_56,,test,0,medium,novel
33,33,33.0,33.0,33.0,,,,,,0.0,0.255,RGCN,1900,0,4.645,20,test,GAT,rule_56,,test,0,medium,novel
34,34,34.0,34.0,34.0,,,,,,0.0,0.166,RGCN,1900,0,5.254,20,test,Param,rule_56,,test,0,medium,novel
35,35,35.0,35.0,35.0,,,,,,0.0,0.21,RGCN,1900,0,6.073,20,test,GCN,rule_56,,test,0,medium,novel
36,36,36.0,36.0,,,,,,,0.0,0.319,E-GAT,1900,0,3.3689999999999998,20,test,GAT,rule_54,,test,0,medium,novel
37,37,37.0,37.0,,,,,,,0.0,0.243,E-GAT,1900,0,3.3480000000000003,20,test,Param,rule_54,,test,0,medium,novel
38,38,38.0,38.0,,,,,,,0.0,0.322,E-GAT,1900,0,3.208,20,test,GCN,rule_54,,test,0,medium,novel
39,39,39.0,39.0,,,,,,,0.0,0.331,RGCN,1900,0,3.3339999999999996,20,test,GAT,rule_54,,test,0,medium,novel
40,40,40.0,40.0,,,,,,,0.0,0.16399999999999998,RGCN,1900,0,4.752,20,test,Param,rule_54,,test,0,medium,novel
41,41,41.0,41.0,,,,,,,0.0,0.355,RGCN,1900,0,4.6110000000000015,20,test,GCN,rule_54,,test,0,medium,novel
42,42,42.0,,,,,,,,0.0,0.221,E-GAT,1900,0,4.702,20,test,GAT,rule_55,,test,0,medium,novel
43,43,43.0,,,,,,,,0.0,0.208,E-GAT,1900,0,4.645,20,test,Param,rule_55,,test,0,medium,novel
44,44,44.0,,,,,,,,0.0,0.188,E-GAT,1900,0,4.626,20,test,GCN,rule_55,,test,0,medium,novel
45,45,45.0,,,,,,,,0.0,0.225,RGCN,1900,0,5.149,20,test,GAT,rule_55,,test,0,medium,novel
46,46,46.0,,,,,,,,0.0,0.13,RGCN,1900,0,6.422999999999999,20,test,Param,rule_55,,test,0,medium,novel
47,47,47.0,,,,,,,,0.0,0.209,RGCN,1900,0,6.7189999999999985,20,test,GCN,rule_55,,test,0,medium,novel
48,48,,,,,,,,,0.0,0.19399999999999998,E-GAT,1900,0,4.621,20,test,GAT,rule_56,,test,0,medium,novel
49,49,,,,,,,,,0.0,0.18100000000000002,E-GAT,1900,0,5.236000000000001,20,test,Param,rule_56,,test,0,medium,novel
50,50,,,,,,,,,0.0,0.207,E-GAT,1900,0,4.258,20,test,GCN,rule_56,,test,0,medium,novel
51,51,,,,,,,,,0.0,0.255,RGCN,1900,0,4.645,20,test,GAT,rule_56,,test,0,medium,novel
52,52,,,,,,,,,0.0,0.166,RGCN,1900,0,5.254,20,test,Param,rule_56,,test,0,medium,novel
53,53,,,,,,,,,0.0,0.21,RGCN,1900,0,6.0729999999999995,20,test,GCN,rule_56,,test,0,medium,novel
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.376,E-GAT,1900,0,2.985,20,test,GAT,rule_54,,test,0,hard,novel
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.198,E-GAT,1900,0,4.066,20,test,Param,rule_54,,test,0,hard,novel
2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.3720000000000001,E-GAT,1900,0,2.79,20,test,GCN,rule_54,,test,0,hard,novel
3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.322,RGCN,1900,0,3.128,20,test,GAT,rule_54,,test,0,hard,novel
4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.111,RGCN,1900,0,4.542,20,test,Param,rule_54,,test,0,hard,novel
5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.413,RGCN,1900,0,3.984,20,test,GCN,rule_54,,test,0,hard,novel
6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,0.2,E-GAT,1900,0,4.526,20,test,GAT,rule_55,,test,0,hard,novel
7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,0.0,0.19,E-GAT,1900,0,4.8889999999999985,20,test,Param,rule_55,,test,0,hard,novel
8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,0.0,0.174,E-GAT,1900,0,4.905,20,test,GCN,rule_55,,test,0,hard,novel
9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,0.0,0.295,RGCN,1900,0,4.676,20,test,GAT,rule_55,,test,0,hard,novel
10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,0.0,0.136,RGCN,1900,0,6.506,20,test,Param,rule_55,,test,0,hard,novel
11,11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,0.0,0.272,RGCN,1900,0,7.032,20,test,GCN,rule_55,,test,0,hard,novel
12,12,12.0,12.0,12.0,12.0,12.0,12.0,,,0.0,0.247,E-GAT,1900,0,3.843,20,test,GAT,rule_56,,test,0,hard,novel
13,13,13.0,13.0,13.0,13.0,13.0,13.0,,,0.0,0.235,E-GAT,1900,0,4.187,20,test,Param,rule_56,,test,0,hard,novel
14,14,14.0,14.0,14.0,14.0,14.0,14.0,,,0.0,0.242,E-GAT,1900,0,3.715,20,test,GCN,rule_56,,test,0,hard,novel
15,15,15.0,15.0,15.0,15.0,15.0,15.0,,,0.0,0.307,RGCN,1900,0,4.213,20,test,GAT,rule_56,,test,0,hard,novel
16,16,16.0,16.0,16.0,16.0,16.0,16.0,,,0.0,0.165,RGCN,1900,0,4.7589999999999995,20,test,Param,rule_56,,test,0,hard,novel
17,17,17.0,17.0,17.0,17.0,17.0,17.0,,,0.0,0.282,RGCN,1900,0,5.013,20,test,GCN,rule_56,,test,0,hard,novel
18,18,18.0,18.0,18.0,18.0,18.0,,,,0.0,0.376,E-GAT,1900,0,2.985,20,test,GAT,rule_54,,test,0,hard,novel
19,19,19.0,19.0,19.0,19.0,19.0,,,,0.0,0.198,E-GAT,1900,0,4.066,20,test,Param,rule_54,,test,0,hard,novel
20,20,20.0,20.0,20.0,20.0,20.0,,,,0.0,0.3720000000000001,E-GAT,1900,0,2.79,20,test,GCN,rule_54,,test,0,hard,novel
21,21,21.0,21.0,21.0,21.0,21.0,,,,0.0,0.322,RGCN,1900,0,3.128,20,test,GAT,rule_54,,test,0,hard,novel
22,22,22.0,22.0,22.0,22.0,22.0,,,,0.0,0.111,RGCN,1900,0,4.542,20,test,Param,rule_54,,test,0,hard,novel
23,23,23.0,23.0,23.0,23.0,23.0,,,,0.0,0.413,RGCN,1900,0,3.984,20,test,GCN,rule_54,,test,0,hard,novel
24,24,24.0,24.0,24.0,24.0,,,,,0.0,0.2,E-GAT,1900,0,4.526,20,test,GAT,rule_55,,test,0,hard,novel
25,25,25.0,25.0,25.0,25.0,,,,,0.0,0.19,E-GAT,1900,0,4.888999999999999,20,test,Param,rule_55,,test,0,hard,novel
26,26,26.0,26.0,26.0,26.0,,,,,0.0,0.174,E-GAT,1900,0,4.904,20,test,GCN,rule_55,,test,0,hard,novel
27,27,27.0,27.0,27.0,27.0,,,,,0.0,0.295,RGCN,1900,0,4.676,20,test,GAT,rule_55,,test,0,hard,novel
28,28,28.0,28.0,28.0,28.0,,,,,0.0,0.136,RGCN,1900,0,6.506,20,test,Param,rule_55,,test,0,hard,novel
29,29,29.0,29.0,29.0,29.0,,,,,0.0,0.272,RGCN,1900,0,7.032,20,test,GCN,rule_55,,test,0,hard,novel
30,30,30.0,30.0,30.0,,,,,,0.0,0.247,E-GAT,1900,0,3.843,20,test,GAT,rule_56,,test,0,hard,novel
31,31,31.0,31.0,31.0,,,,,,0.0,0.235,E-GAT,1900,0,4.187,20,test,Param,rule_56,,test,0,hard,novel
32,32,32.0,32.0,32.0,,,,,,0.0,0.242,E-GAT,1900,0,3.715,20,test,GCN,rule_56,,test,0,hard,novel
33,33,33.0,33.0,33.0,,,,,,0.0,0.307,RGCN,1900,0,4.213,20,test,GAT,rule_56,,test,0,hard,novel
34,34,34.0,34.0,34.0,,,,,,0.0,0.165,RGCN,1900,0,4.759,20,test,Param,rule_56,,test,0,hard,novel
35,35,35.0,35.0,35.0,,,,,,0.0,0.282,RGCN,1900,0,5.013,20,test,GCN,rule_56,,test,0,hard,novel
36,36,36.0,36.0,,,,,,,0.0,0.376,E-GAT,1900,0,2.985,20,test,GAT,rule_54,,test,0,hard,novel
37,37,37.0,37.0,,,,,,,0.0,0.198,E-GAT,1900,0,4.066,20,test,Param,rule_54,,test,0,hard,novel
38,38,38.0,38.0,,,,,,,0.0,0.3720000000000001,E-GAT,1900,0,2.79,20,test,GCN,rule_54,,test,0,hard,novel
39,39,39.0,39.0,,,,,,,0.0,0.322,RGCN,1900,0,3.128,20,test,GAT,rule_54,,test,0,hard,novel
40,40,40.0,40.0,,,,,,,0.0,0.111,RGCN,1900,0,4.542,20,test,Param,rule_54,,test,0,hard,novel
41,41,41.0,41.0,,,,,,,0.0,0.413,RGCN,1900,0,3.984,20,test,GCN,rule_54,,test,0,hard,novel
42,42,42.0,,,,,,,,0.0,0.2,E-GAT,1900,0,4.526,20,test,GAT,rule_55,,test,0,hard,novel
43,43,43.0,,,,,,,,0.0,0.19,E-GAT,1900,0,4.8889999999999985,20,test,Param,rule_55,,test,0,hard,novel
44,44,44.0,,,,,,,,0.0,0.174,E-GAT,1900,0,4.9030000000000005,20,test,GCN,rule_55,,test,0,hard,novel
45,45,45.0,,,,,,,,0.0,0.295,RGCN,1900,0,4.676,20,test,GAT,rule_55,,test,0,hard,novel
46,46,46.0,,,,,,,,0.0,0.136,RGCN,1900,0,6.506,20,test,Param,rule_55,,test,0,hard,novel
47,47,47.0,,,,,,,,0.0,0.272,RGCN,1900,0,7.032,20,test,GCN,rule_55,,test,0,hard,novel
48,48,,,,,,,,,0.0,0.247,E-GAT,1900,0,3.843,20,test,GAT,rule_56,,test,0,hard,novel
49,49,,,,,,,,,0.0,0.235,E-GAT,1900,0,4.187,20,test,Param,rule_56,,test,0,hard,novel
50,50,,,,,,,,,0.0,0.242,E-GAT,1900,0,3.715,20,test,GCN,rule_56,,test,0,hard,novel
51,51,,,,,,,,,0.0,0.307,RGCN,1900,0,4.213,20,test,GAT,rule_56,,test,0,hard,novel
52,52,,,,,,,,,0.0,0.165,RGCN,1900,0,4.7589999999999995,20,test,Param,rule_56,,test,0,hard,novel
53,53,,,,,,,,,0.0,0.282,RGCN,1900,0,5.013,20,test,GCN,rule_56,,test,0,hard,novel
