,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,acc_std,accuracy,comp_fn,epoch,k,loss,minibatch,mode,rep_fn,rule_world,test_rule,top_mode,updates,train_world,test_world
24,24,24.0,24.0,24.0,24.0,,,,,0.0,0.14400000000000002,E-GAT,1900,0,5.351,10,test,GAT,rule_55,,test,0,easy,novel
25,25,25.0,25.0,25.0,25.0,,,,,0.0,0.165,E-GAT,1900,0,5.452000000000001,10,test,Param,rule_55,,test,0,easy,novel
26,26,26.0,26.0,26.0,26.0,,,,,0.0,0.165,E-GAT,1900,0,5.1,10,test,GCN,rule_55,,test,0,easy,novel
27,27,27.0,27.0,27.0,27.0,,,,,0.0,0.20800000000000002,RGCN,1900,0,5.711,10,test,GAT,rule_55,,test,0,easy,novel
28,28,28.0,28.0,28.0,28.0,,,,,0.0,0.17300000000000001,RGCN,1900,0,5.409,10,test,Param,rule_55,,test,0,easy,novel
29,29,29.0,29.0,29.0,29.0,,,,,0.0,0.165,RGCN,1900,0,9.448,10,test,GCN,rule_55,,test,0,easy,novel
30,30,30.0,30.0,30.0,,,,,,0.0,0.15,E-GAT,1900,0,5.4860000000000015,10,test,GAT,rule_56,,test,0,easy,novel
31,31,31.0,31.0,31.0,,,,,,0.0,0.104,E-GAT,1900,0,5.644,10,test,Param,rule_56,,test,0,easy,novel
32,32,32.0,32.0,32.0,,,,,,0.0,0.156,E-GAT,1900,0,5.135,10,test,GCN,rule_56,,test,0,easy,novel
33,33,33.0,33.0,33.0,,,,,,0.0,0.188,RGCN,1900,0,5.756,10,test,GAT,rule_56,,test,0,easy,novel
34,34,34.0,34.0,34.0,,,,,,0.0,0.078,RGCN,1900,0,6.722,10,test,Param,rule_56,,test,0,easy,novel
35,35,35.0,35.0,35.0,,,,,,0.0,0.14,RGCN,1900,0,8.585,10,test,GCN,rule_56,,test,0,easy,novel
36,36,36.0,36.0,,,,,,,0.0,0.17800000000000002,E-GAT,1900,0,5.169,10,test,GAT,rule_54,,test,0,easy,novel
37,37,37.0,37.0,,,,,,,0.0,0.129,E-GAT,1900,0,6.112,10,test,Param,rule_54,,test,0,easy,novel
38,38,38.0,38.0,,,,,,,0.0,0.142,E-GAT,1900,0,4.796,10,test,GCN,rule_54,,test,0,easy,novel
39,39,39.0,39.0,,,,,,,0.0,0.263,RGCN,1900,0,4.456,10,test,GAT,rule_54,,test,0,easy,novel
40,40,40.0,40.0,,,,,,,0.0,0.11699999999999999,RGCN,1900,0,5.847,10,test,Param,rule_54,,test,0,easy,novel
41,41,41.0,41.0,,,,,,,0.0,0.20199999999999999,RGCN,1900,0,6.064,10,test,GCN,rule_54,,test,0,easy,novel
42,42,42.0,,,,,,,,0.0,0.14400000000000002,E-GAT,1900,0,5.351,10,test,GAT,rule_55,,test,0,easy,novel
43,43,43.0,,,,,,,,0.0,0.165,E-GAT,1900,0,5.452000000000001,10,test,Param,rule_55,,test,0,easy,novel
44,44,44.0,,,,,,,,0.0,0.165,E-GAT,1900,0,5.1,10,test,GCN,rule_55,,test,0,easy,novel
45,45,45.0,,,,,,,,0.0,0.208,RGCN,1900,0,5.711,10,test,GAT,rule_55,,test,0,easy,novel
46,46,46.0,,,,,,,,0.0,0.173,RGCN,1900,0,5.409,10,test,Param,rule_55,,test,0,easy,novel
47,47,47.0,,,,,,,,0.0,0.165,RGCN,1900,0,9.448,10,test,GCN,rule_55,,test,0,easy,novel
48,48,,,,,,,,,0.0,0.15,E-GAT,1900,0,5.486000000000001,10,test,GAT,rule_56,,test,0,easy,novel
49,49,,,,,,,,,0.0,0.10400000000000001,E-GAT,1900,0,5.644,10,test,Param,rule_56,,test,0,easy,novel
50,50,,,,,,,,,0.0,0.156,E-GAT,1900,0,5.135,10,test,GCN,rule_56,,test,0,easy,novel
51,51,,,,,,,,,0.0,0.188,RGCN,1900,0,5.756,10,test,GAT,rule_56,,test,0,easy,novel
52,52,,,,,,,,,0.0,0.078,RGCN,1900,0,6.722,10,test,Param,rule_56,,test,0,easy,novel
53,53,,,,,,,,,0.0,0.14,RGCN,1900,0,8.585,10,test,GCN,rule_56,,test,0,easy,novel
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.138,E-GAT,1900,0,5.117,10,test,GAT,rule_54,,test,0,medium,novel
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.107,E-GAT,1900,0,4.897,10,test,Param,rule_54,,test,0,medium,novel
2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.18,E-GAT,1900,0,4.704,10,test,GCN,rule_54,,test,0,medium,novel
3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.233,RGCN,1900,0,4.905,10,test,GAT,rule_54,,test,0,medium,novel
4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.109,RGCN,1900,0,6.268,10,test,Param,rule_54,,test,0,medium,novel
5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.249,RGCN,1900,0,6.114,10,test,GCN,rule_54,,test,0,medium,novel
6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,0.111,E-GAT,1900,0,5.979,10,test,GAT,rule_55,,test,0,medium,novel
7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,0.0,0.132,E-GAT,1900,0,5.903,10,test,Param,rule_55,,test,0,medium,novel
8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,0.0,0.121,E-GAT,1900,0,5.746,10,test,GCN,rule_55,,test,0,medium,novel
9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,0.0,0.104,RGCN,1900,0,7.588999999999999,10,test,GAT,rule_55,,test,0,medium,novel
10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,0.0,0.099,RGCN,1900,0,7.407999999999999,10,test,Param,rule_55,,test,0,medium,novel
11,11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,0.0,0.124,RGCN,1900,0,9.404,10,test,GCN,rule_55,,test,0,medium,novel
12,12,12.0,12.0,12.0,12.0,12.0,12.0,,,0.0,0.102,E-GAT,1900,0,6.4079999999999995,10,test,GAT,rule_56,,test,0,medium,novel
13,13,13.0,13.0,13.0,13.0,13.0,13.0,,,0.0,0.083,E-GAT,1900,0,7.053999999999999,10,test,Param,rule_56,,test,0,medium,novel
14,14,14.0,14.0,14.0,14.0,14.0,14.0,,,0.0,0.13,E-GAT,1900,0,5.845,10,test,GCN,rule_56,,test,0,medium,novel
15,15,15.0,15.0,15.0,15.0,15.0,15.0,,,0.0,0.171,RGCN,1900,0,7.183,10,test,GAT,rule_56,,test,0,medium,novel
16,16,16.0,16.0,16.0,16.0,16.0,16.0,,,0.0,0.126,RGCN,1900,0,6.5710000000000015,10,test,Param,rule_56,,test,0,medium,novel
17,17,17.0,17.0,17.0,17.0,17.0,17.0,,,0.0,0.17,RGCN,1900,0,8.698,10,test,GCN,rule_56,,test,0,medium,novel
18,18,18.0,18.0,18.0,18.0,18.0,,,,0.0,0.138,E-GAT,1900,0,5.117,10,test,GAT,rule_54,,test,0,medium,novel
19,19,19.0,19.0,19.0,19.0,19.0,,,,0.0,0.107,E-GAT,1900,0,4.897,10,test,Param,rule_54,,test,0,medium,novel
20,20,20.0,20.0,20.0,20.0,20.0,,,,0.0,0.18,E-GAT,1900,0,4.704,10,test,GCN,rule_54,,test,0,medium,novel
21,21,21.0,21.0,21.0,21.0,21.0,,,,0.0,0.233,RGCN,1900,0,4.905,10,test,GAT,rule_54,,test,0,medium,novel
22,22,22.0,22.0,22.0,22.0,22.0,,,,0.0,0.109,RGCN,1900,0,6.268,10,test,Param,rule_54,,test,0,medium,novel
23,23,23.0,23.0,23.0,23.0,23.0,,,,0.0,0.249,RGCN,1900,0,6.114,10,test,GCN,rule_54,,test,0,medium,novel
24,24,24.0,24.0,24.0,24.0,,,,,0.0,0.111,E-GAT,1900,0,5.979,10,test,GAT,rule_55,,test,0,medium,novel
25,25,25.0,25.0,25.0,25.0,,,,,0.0,0.132,E-GAT,1900,0,5.903,10,test,Param,rule_55,,test,0,medium,novel
26,26,26.0,26.0,26.0,26.0,,,,,0.0,0.121,E-GAT,1900,0,5.746,10,test,GCN,rule_55,,test,0,medium,novel
27,27,27.0,27.0,27.0,27.0,,,,,0.0,0.10400000000000001,RGCN,1900,0,7.588999999999999,10,test,GAT,rule_55,,test,0,medium,novel
28,28,28.0,28.0,28.0,28.0,,,,,0.0,0.099,RGCN,1900,0,7.407999999999999,10,test,Param,rule_55,,test,0,medium,novel
29,29,29.0,29.0,29.0,29.0,,,,,0.0,0.124,RGCN,1900,0,9.404,10,test,GCN,rule_55,,test,0,medium,novel
30,30,30.0,30.0,30.0,,,,,,0.0,0.102,E-GAT,1900,0,6.408,10,test,GAT,rule_56,,test,0,medium,novel
31,31,31.0,31.0,31.0,,,,,,0.0,0.083,E-GAT,1900,0,7.0539999999999985,10,test,Param,rule_56,,test,0,medium,novel
32,32,32.0,32.0,32.0,,,,,,0.0,0.13,E-GAT,1900,0,5.845,10,test,GCN,rule_56,,test,0,medium,novel
33,33,33.0,33.0,33.0,,,,,,0.0,0.171,RGCN,1900,0,7.183,10,test,GAT,rule_56,,test,0,medium,novel
34,34,34.0,34.0,34.0,,,,,,0.0,0.126,RGCN,1900,0,6.5710000000000015,10,test,Param,rule_56,,test,0,medium,novel
35,35,35.0,35.0,35.0,,,,,,0.0,0.17,RGCN,1900,0,8.698,10,test,GCN,rule_56,,test,0,medium,novel
36,36,36.0,36.0,,,,,,,0.0,0.138,E-GAT,1900,0,5.117,10,test,GAT,rule_54,,test,0,medium,novel
37,37,37.0,37.0,,,,,,,0.0,0.107,E-GAT,1900,0,4.897,10,test,Param,rule_54,,test,0,medium,novel
38,38,38.0,38.0,,,,,,,0.0,0.18,E-GAT,1900,0,4.704,10,test,GCN,rule_54,,test,0,medium,novel
39,39,39.0,39.0,,,,,,,0.0,0.233,RGCN,1900,0,4.905,10,test,GAT,rule_54,,test,0,medium,novel
40,40,40.0,40.0,,,,,,,0.0,0.109,RGCN,1900,0,6.268,10,test,Param,rule_54,,test,0,medium,novel
41,41,41.0,41.0,,,,,,,0.0,0.249,RGCN,1900,0,6.114,10,test,GCN,rule_54,,test,0,medium,novel
42,42,42.0,,,,,,,,0.0,0.111,E-GAT,1900,0,5.979,10,test,GAT,rule_55,,test,0,medium,novel
43,43,43.0,,,,,,,,0.0,0.132,E-GAT,1900,0,5.903,10,test,Param,rule_55,,test,0,medium,novel
44,44,44.0,,,,,,,,0.0,0.121,E-GAT,1900,0,5.746,10,test,GCN,rule_55,,test,0,medium,novel
45,45,45.0,,,,,,,,0.0,0.104,RGCN,1900,0,7.588999999999999,10,test,GAT,rule_55,,test,0,medium,novel
46,46,46.0,,,,,,,,0.0,0.099,RGCN,1900,0,7.407999999999999,10,test,Param,rule_55,,test,0,medium,novel
47,47,47.0,,,,,,,,0.0,0.124,RGCN,1900,0,9.404,10,test,GCN,rule_55,,test,0,medium,novel
48,48,,,,,,,,,0.0,0.102,E-GAT,1900,0,6.4079999999999995,10,test,GAT,rule_56,,test,0,medium,novel
49,49,,,,,,,,,0.0,0.083,E-GAT,1900,0,7.053999999999999,10,test,Param,rule_56,,test,0,medium,novel
50,50,,,,,,,,,0.0,0.13,E-GAT,1900,0,5.845,10,test,GCN,rule_56,,test,0,medium,novel
51,51,,,,,,,,,0.0,0.171,RGCN,1900,0,7.183,10,test,GAT,rule_56,,test,0,medium,novel
52,52,,,,,,,,,0.0,0.126,RGCN,1900,0,6.571000000000001,10,test,Param,rule_56,,test,0,medium,novel
53,53,,,,,,,,,0.0,0.17,RGCN,1900,0,8.698,10,test,GCN,rule_56,,test,0,medium,novel
0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.267,E-GAT,1900,0,4.3610000000000015,10,test,GAT,rule_54,,test,0,hard,novel
1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.136,E-GAT,1900,0,5.225,10,test,Param,rule_54,,test,0,hard,novel
2,2,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,0.262,E-GAT,1900,0,4.131,10,test,GCN,rule_54,,test,0,hard,novel
3,3,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0.0,0.215,RGCN,1900,0,4.194,10,test,GAT,rule_54,,test,0,hard,novel
4,4,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,0.0,0.07400000000000001,RGCN,1900,0,5.807,10,test,Param,rule_54,,test,0,hard,novel
5,5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.0,0.349,RGCN,1900,0,5.277,10,test,GCN,rule_54,,test,0,hard,novel
6,6,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,0.0,0.115,E-GAT,1900,0,6.086,10,test,GAT,rule_55,,test,0,hard,novel
7,7,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,0.0,0.14300000000000002,E-GAT,1900,0,5.899,10,test,Param,rule_55,,test,0,hard,novel
8,8,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,0.0,0.153,E-GAT,1900,0,5.839,10,test,GCN,rule_55,,test,0,hard,novel
9,9,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,0.0,0.213,RGCN,1900,0,6.31,10,test,GAT,rule_55,,test,0,hard,novel
10,10,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,0.0,0.113,RGCN,1900,0,7.617000000000001,10,test,Param,rule_55,,test,0,hard,novel
11,11,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,0.0,0.199,RGCN,1900,0,9.575,10,test,GCN,rule_55,,test,0,hard,novel
12,12,12.0,12.0,12.0,12.0,12.0,12.0,,,0.0,0.212,E-GAT,1900,0,5.178,10,test,GAT,rule_56,,test,0,hard,novel
13,13,13.0,13.0,13.0,13.0,13.0,13.0,,,0.0,0.203,E-GAT,1900,0,5.403,10,test,Param,rule_56,,test,0,hard,novel
14,14,14.0,14.0,14.0,14.0,14.0,14.0,,,0.0,0.125,E-GAT,1900,0,5.1560000000000015,10,test,GCN,rule_56,,test,0,hard,novel
15,15,15.0,15.0,15.0,15.0,15.0,15.0,,,0.0,0.21,RGCN,1900,0,4.956,10,test,GAT,rule_56,,test,0,hard,novel
16,16,16.0,16.0,16.0,16.0,16.0,16.0,,,0.0,0.124,RGCN,1900,0,6.222,10,test,Param,rule_56,,test,0,hard,novel
17,17,17.0,17.0,17.0,17.0,17.0,17.0,,,0.0,0.252,RGCN,1900,0,6.7620000000000005,10,test,GCN,rule_56,,test,0,hard,novel
18,18,18.0,18.0,18.0,18.0,18.0,,,,0.0,0.267,E-GAT,1900,0,4.3610000000000015,10,test,GAT,rule_54,,test,0,hard,novel
19,19,19.0,19.0,19.0,19.0,19.0,,,,0.0,0.136,E-GAT,1900,0,5.225,10,test,Param,rule_54,,test,0,hard,novel
20,20,20.0,20.0,20.0,20.0,20.0,,,,0.0,0.262,E-GAT,1900,0,4.131,10,test,GCN,rule_54,,test,0,hard,novel
21,21,21.0,21.0,21.0,21.0,21.0,,,,0.0,0.215,RGCN,1900,0,4.194,10,test,GAT,rule_54,,test,0,hard,novel
22,22,22.0,22.0,22.0,22.0,22.0,,,,0.0,0.07400000000000001,RGCN,1900,0,5.807,10,test,Param,rule_54,,test,0,hard,novel
23,23,23.0,23.0,23.0,23.0,23.0,,,,0.0,0.349,RGCN,1900,0,5.277,10,test,GCN,rule_54,,test,0,hard,novel
24,24,24.0,24.0,24.0,24.0,,,,,0.0,0.115,E-GAT,1900,0,6.086,10,test,GAT,rule_55,,test,0,hard,novel
25,25,25.0,25.0,25.0,25.0,,,,,0.0,0.14300000000000002,E-GAT,1900,0,5.899,10,test,Param,rule_55,,test,0,hard,novel
26,26,26.0,26.0,26.0,26.0,,,,,0.0,0.153,E-GAT,1900,0,5.8389999999999995,10,test,GCN,rule_55,,test,0,hard,novel
27,27,27.0,27.0,27.0,27.0,,,,,0.0,0.213,RGCN,1900,0,6.31,10,test,GAT,rule_55,,test,0,hard,novel
28,28,28.0,28.0,28.0,28.0,,,,,0.0,0.113,RGCN,1900,0,7.617000000000001,10,test,Param,rule_55,,test,0,hard,novel
29,29,29.0,29.0,29.0,29.0,,,,,0.0,0.19899999999999998,RGCN,1900,0,9.575,10,test,GCN,rule_55,,test,0,hard,novel
30,30,30.0,30.0,30.0,,,,,,0.0,0.212,E-GAT,1900,0,5.178,10,test,GAT,rule_56,,test,0,hard,novel
31,31,31.0,31.0,31.0,,,,,,0.0,0.203,E-GAT,1900,0,5.403,10,test,Param,rule_56,,test,0,hard,novel
32,32,32.0,32.0,32.0,,,,,,0.0,0.125,E-GAT,1900,0,5.1560000000000015,10,test,GCN,rule_56,,test,0,hard,novel
33,33,33.0,33.0,33.0,,,,,,0.0,0.21,RGCN,1900,0,4.956,10,test,GAT,rule_56,,test,0,hard,novel
34,34,34.0,34.0,34.0,,,,,,0.0,0.124,RGCN,1900,0,6.222,10,test,Param,rule_56,,test,0,hard,novel
35,35,35.0,35.0,35.0,,,,,,0.0,0.252,RGCN,1900,0,6.7620000000000005,10,test,GCN,rule_56,,test,0,hard,novel
36,36,36.0,36.0,,,,,,,0.0,0.267,E-GAT,1900,0,4.3610000000000015,10,test,GAT,rule_54,,test,0,hard,novel
37,37,37.0,37.0,,,,,,,0.0,0.136,E-GAT,1900,0,5.225,10,test,Param,rule_54,,test,0,hard,novel
38,38,38.0,38.0,,,,,,,0.0,0.262,E-GAT,1900,0,4.131,10,test,GCN,rule_54,,test,0,hard,novel
39,39,39.0,39.0,,,,,,,0.0,0.215,RGCN,1900,0,4.194,10,test,GAT,rule_54,,test,0,hard,novel
40,40,40.0,40.0,,,,,,,0.0,0.07400000000000001,RGCN,1900,0,5.807,10,test,Param,rule_54,,test,0,hard,novel
41,41,41.0,41.0,,,,,,,0.0,0.349,RGCN,1900,0,5.277,10,test,GCN,rule_54,,test,0,hard,novel
42,42,42.0,,,,,,,,0.0,0.115,E-GAT,1900,0,6.086,10,test,GAT,rule_55,,test,0,hard,novel
43,43,43.0,,,,,,,,0.0,0.14300000000000002,E-GAT,1900,0,5.899,10,test,Param,rule_55,,test,0,hard,novel
44,44,44.0,,,,,,,,0.0,0.153,E-GAT,1900,0,5.839,10,test,GCN,rule_55,,test,0,hard,novel
45,45,45.0,,,,,,,,0.0,0.213,RGCN,1900,0,6.31,10,test,GAT,rule_55,,test,0,hard,novel
46,46,46.0,,,,,,,,0.0,0.113,RGCN,1900,0,7.617000000000001,10,test,Param,rule_55,,test,0,hard,novel
47,47,47.0,,,,,,,,0.0,0.199,RGCN,1900,0,9.575,10,test,GCN,rule_55,,test,0,hard,novel
48,48,,,,,,,,,0.0,0.212,E-GAT,1900,0,5.178,10,test,GAT,rule_56,,test,0,hard,novel
49,49,,,,,,,,,0.0,0.203,E-GAT,1900,0,5.403,10,test,Param,rule_56,,test,0,hard,novel
50,50,,,,,,,,,0.0,0.125,E-GAT,1900,0,5.156000000000001,10,test,GCN,rule_56,,test,0,hard,novel
51,51,,,,,,,,,0.0,0.21,RGCN,1900,0,4.956,10,test,GAT,rule_56,,test,0,hard,novel
52,52,,,,,,,,,0.0,0.124,RGCN,1900,0,6.222,10,test,Param,rule_56,,test,0,hard,novel
53,53,,,,,,,,,0.0,0.252,RGCN,1900,0,6.7620000000000005,10,test,GCN,rule_56,,test,0,hard,novel
